"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"35555",2006-07-01,"2006","Average Household Income Before Taxes",70345,"Census","Income"
"35555",2006-07-01,"2006","Median Household Income Before Taxes",55887,"Census","Income"
"35555",2006-07-01,"2006","Average Household Income After Taxes",57933,"Census","Income"
"35555",2006-07-01,"2006","Median Household Income After Taxes",48293,"Census","Income"
"35555",2011-07-01,"2011","Average Household Income Before Taxes",74542,"Census","Income"
"35555",2011-07-01,"2011","Median Household Income Before Taxes",58405,"Census","Income"
"35555",2011-07-01,"2011","Average Household Income After Taxes",63208,"Census","Income"
"35555",2011-07-01,"2011","Median Household Income After Taxes",52382,"Census","Income"
"35555",2016-07-01,"2016","Average Household Income Before Taxes",83246,"Census","Income"
"35555",2016-07-01,"2016","Median Household Income Before Taxes",64724,"Census","Income"
"35555",2016-07-01,"2016","Average Household Income After Taxes",69903,"Census","Income"
"35555",2016-07-01,"2016","Median Household Income After Taxes",57607,"Census","Income"
"35555",2021-07-01,"2021","Average Household Income Before Taxes",98500,"Census","Income"
"35555",2021-07-01,"2021","Median Household Income Before Taxes",79500,"Census","Income"
"35555",2021-07-01,"2021","Average Household Income After Taxes",83000,"Census","Income"
"35555",2021-07-01,"2021","Median Household Income After Taxes",71000,"Census","Income"
