"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"47705",2006-07-01,"2006","Average Household Income Before Taxes",68280,"Census","Income"
"47705",2006-07-01,"2006","Median Household Income Before Taxes",55629,"Census","Income"
"47705",2006-07-01,"2006","Average Household Income After Taxes",56118,"Census","Income"
"47705",2006-07-01,"2006","Median Household Income After Taxes",47666,"Census","Income"
"47705",2011-07-01,"2011","Average Household Income Before Taxes",88396,"Census","Income"
"47705",2011-07-01,"2011","Median Household Income Before Taxes",71213,"Census","Income"
"47705",2011-07-01,"2011","Average Household Income After Taxes",73055,"Census","Income"
"47705",2011-07-01,"2011","Median Household Income After Taxes",61366,"Census","Income"
"47705",2016-07-01,"2016","Average Household Income Before Taxes",104401,"Census","Income"
"47705",2016-07-01,"2016","Median Household Income Before Taxes",84391,"Census","Income"
"47705",2016-07-01,"2016","Average Household Income After Taxes",85334,"Census","Income"
"47705",2016-07-01,"2016","Median Household Income After Taxes",72200,"Census","Income"
"47705",2021-07-01,"2021","Average Household Income Before Taxes",109700,"Census","Income"
"47705",2021-07-01,"2021","Median Household Income Before Taxes",90000,"Census","Income"
"47705",2021-07-01,"2021","Average Household Income After Taxes",91100,"Census","Income"
"47705",2021-07-01,"2021","Median Household Income After Taxes",78500,"Census","Income"
