"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"35586",2006-07-01,"2006","Average Household Income Before Taxes",66926,"Census","Income"
"35586",2006-07-01,"2006","Median Household Income Before Taxes",55623,"Census","Income"
"35586",2006-07-01,"2006","Average Household Income After Taxes",55468,"Census","Income"
"35586",2006-07-01,"2006","Median Household Income After Taxes",48526,"Census","Income"
"35586",2011-07-01,"2011","Average Household Income Before Taxes",78076,"Census","Income"
"35586",2011-07-01,"2011","Median Household Income Before Taxes",65461,"Census","Income"
"35586",2011-07-01,"2011","Average Household Income After Taxes",65722,"Census","Income"
"35586",2011-07-01,"2011","Median Household Income After Taxes",56992,"Census","Income"
"35586",2016-07-01,"2016","Average Household Income Before Taxes",89143,"Census","Income"
"35586",2016-07-01,"2016","Median Household Income Before Taxes",74217,"Census","Income"
"35586",2016-07-01,"2016","Average Household Income After Taxes",74012,"Census","Income"
"35586",2016-07-01,"2016","Median Household Income After Taxes",63980,"Census","Income"
"35586",2021-07-01,"2021","Average Household Income Before Taxes",100800,"Census","Income"
"35586",2021-07-01,"2021","Median Household Income Before Taxes",82000,"Census","Income"
"35586",2021-07-01,"2021","Average Household Income After Taxes",83500,"Census","Income"
"35586",2021-07-01,"2021","Median Household Income After Taxes",72500,"Census","Income"
