"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"35569",2006-07-01,"2006","Average Household Income Before Taxes",59472,"Census","Income"
"35569",2006-07-01,"2006","Median Household Income Before Taxes",48608,"Census","Income"
"35569",2006-07-01,"2006","Average Household Income After Taxes",50761,"Census","Income"
"35569",2006-07-01,"2006","Median Household Income After Taxes",43174,"Census","Income"
"35569",2011-07-01,"2011","Average Household Income Before Taxes",66373,"Census","Income"
"35569",2011-07-01,"2011","Median Household Income Before Taxes",53051,"Census","Income"
"35569",2011-07-01,"2011","Average Household Income After Taxes",57707,"Census","Income"
"35569",2011-07-01,"2011","Median Household Income After Taxes",48321,"Census","Income"
"35569",2016-07-01,"2016","Average Household Income Before Taxes",70855,"Census","Income"
"35569",2016-07-01,"2016","Median Household Income Before Taxes",55570,"Census","Income"
"35569",2016-07-01,"2016","Average Household Income After Taxes",61112,"Census","Income"
"35569",2016-07-01,"2016","Median Household Income After Taxes",50465,"Census","Income"
"35569",2021-07-01,"2021","Average Household Income Before Taxes",84600,"Census","Income"
"35569",2021-07-01,"2021","Median Household Income Before Taxes",70000,"Census","Income"
"35569",2021-07-01,"2021","Average Household Income After Taxes",73200,"Census","Income"
"35569",2021-07-01,"2021","Median Household Income After Taxes",63200,"Census","Income"
