"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"35512",2006-07-01,"2006","Average Household Income Before Taxes",62598,"Census","Income"
"35512",2006-07-01,"2006","Median Household Income Before Taxes",51959,"Census","Income"
"35512",2006-07-01,"2006","Average Household Income After Taxes",52630,"Census","Income"
"35512",2006-07-01,"2006","Median Household Income After Taxes",45812,"Census","Income"
"35512",2011-07-01,"2011","Average Household Income Before Taxes",68473,"Census","Income"
"35512",2011-07-01,"2011","Median Household Income Before Taxes",55724,"Census","Income"
"35512",2011-07-01,"2011","Average Household Income After Taxes",59163,"Census","Income"
"35512",2011-07-01,"2011","Median Household Income After Taxes",50863,"Census","Income"
"35512",2016-07-01,"2016","Average Household Income Before Taxes",77211,"Census","Income"
"35512",2016-07-01,"2016","Median Household Income Before Taxes",61059,"Census","Income"
"35512",2016-07-01,"2016","Average Household Income After Taxes",65890,"Census","Income"
"35512",2016-07-01,"2016","Median Household Income After Taxes",55121,"Census","Income"
"35512",2021-07-01,"2021","Average Household Income Before Taxes",86900,"Census","Income"
"35512",2021-07-01,"2021","Median Household Income Before Taxes",71000,"Census","Income"
"35512",2021-07-01,"2021","Average Household Income After Taxes",74800,"Census","Income"
"35512",2021-07-01,"2021","Median Household Income After Taxes",64000,"Census","Income"
