"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"59955",2006-07-01,"2006","Average Household Income Before Taxes",59455,"Census","Income"
"59955",2006-07-01,"2006","Median Household Income Before Taxes",50395,"Census","Income"
"59955",2006-07-01,"2006","Average Household Income After Taxes",51191,"Census","Income"
"59955",2006-07-01,"2006","Median Household Income After Taxes",44271,"Census","Income"
"59955",2011-07-01,"2011","Average Household Income Before Taxes",68511,"Census","Income"
"59955",2011-07-01,"2011","Median Household Income Before Taxes",54627,"Census","Income"
"59955",2011-07-01,"2011","Average Household Income After Taxes",59739,"Census","Income"
"59955",2011-07-01,"2011","Median Household Income After Taxes",49324,"Census","Income"
"59955",2016-07-01,"2016","Average Household Income Before Taxes",87464,"Census","Income"
"59955",2016-07-01,"2016","Median Household Income Before Taxes",73471,"Census","Income"
"59955",2016-07-01,"2016","Average Household Income After Taxes",73350,"Census","Income"
"59955",2016-07-01,"2016","Median Household Income After Taxes",63601,"Census","Income"
"59955",2021-07-01,"2021","Average Household Income Before Taxes",111000,"Census","Income"
"59955",2021-07-01,"2021","Median Household Income Before Taxes",93000,"Census","Income"
"59955",2021-07-01,"2021","Average Household Income After Taxes",93700,"Census","Income"
"59955",2021-07-01,"2021","Median Household Income After Taxes",81000,"Census","Income"
