"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"46640",2006-07-01,"2006","Average Household Income Before Taxes",77220,"Census","Income"
"46640",2006-07-01,"2006","Median Household Income Before Taxes",68643,"Census","Income"
"46640",2006-07-01,"2006","Average Household Income After Taxes",62452,"Census","Income"
"46640",2006-07-01,"2006","Median Household Income After Taxes",56936,"Census","Income"
"46640",2011-07-01,"2011","Average Household Income Before Taxes",90191,"Census","Income"
"46640",2011-07-01,"2011","Median Household Income Before Taxes",79162,"Census","Income"
"46640",2011-07-01,"2011","Average Household Income After Taxes",72708,"Census","Income"
"46640",2011-07-01,"2011","Median Household Income After Taxes",66453,"Census","Income"
"46640",2016-07-01,"2016","Average Household Income Before Taxes",108190,"Census","Income"
"46640",2016-07-01,"2016","Median Household Income Before Taxes",96442,"Census","Income"
"46640",2016-07-01,"2016","Average Household Income After Taxes",86391,"Census","Income"
"46640",2016-07-01,"2016","Median Household Income After Taxes",79134,"Census","Income"
"46640",2021-07-01,"2021","Average Household Income Before Taxes",110400,"Census","Income"
"46640",2021-07-01,"2021","Median Household Income Before Taxes",96000,"Census","Income"
"46640",2021-07-01,"2021","Average Household Income After Taxes",90600,"Census","Income"
"46640",2021-07-01,"2021","Median Household Income After Taxes",83000,"Census","Income"
