"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"13330",2006-07-01,"2006","Average Household Income Before Taxes",47433,"Census","Income"
"13330",2006-07-01,"2006","Median Household Income Before Taxes",36943,"Census","Income"
"13330",2006-07-01,"2006","Average Household Income After Taxes",41286,"Census","Income"
"13330",2006-07-01,"2006","Median Household Income After Taxes",33961,"Census","Income"
"13330",2011-07-01,"2011","Average Household Income Before Taxes",51351,"Census","Income"
"13330",2011-07-01,"2011","Median Household Income Before Taxes",39876,"Census","Income"
"13330",2011-07-01,"2011","Average Household Income After Taxes",45263,"Census","Income"
"13330",2011-07-01,"2011","Median Household Income After Taxes",37906,"Census","Income"
"13330",2016-07-01,"2016","Average Household Income Before Taxes",60243,"Census","Income"
"13330",2016-07-01,"2016","Median Household Income Before Taxes",46500,"Census","Income"
"13330",2016-07-01,"2016","Average Household Income After Taxes",52114,"Census","Income"
"13330",2016-07-01,"2016","Median Household Income After Taxes",42850,"Census","Income"
"13330",2021-07-01,"2021","Average Household Income Before Taxes",69600,"Census","Income"
"13330",2021-07-01,"2021","Median Household Income Before Taxes",54000,"Census","Income"
"13330",2021-07-01,"2021","Average Household Income After Taxes",60550,"Census","Income"
"13330",2021-07-01,"2021","Median Household Income After Taxes",49600,"Census","Income"
