"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"12210",2006-07-01,"2006","Average Household Income Before Taxes",52410,"Census","Income"
"12210",2006-07-01,"2006","Median Household Income Before Taxes",43399,"Census","Income"
"12210",2006-07-01,"2006","Average Household Income After Taxes",44195,"Census","Income"
"12210",2006-07-01,"2006","Median Household Income After Taxes",37831,"Census","Income"
"12210",2011-07-01,"2011","Average Household Income Before Taxes",60762,"Census","Income"
"12210",2011-07-01,"2011","Median Household Income Before Taxes",49669,"Census","Income"
"12210",2011-07-01,"2011","Average Household Income After Taxes",52134,"Census","Income"
"12210",2011-07-01,"2011","Median Household Income After Taxes",44522,"Census","Income"
"12210",2016-07-01,"2016","Average Household Income Before Taxes",69702,"Census","Income"
"12210",2016-07-01,"2016","Median Household Income Before Taxes",55891,"Census","Income"
"12210",2016-07-01,"2016","Average Household Income After Taxes",58625,"Census","Income"
"12210",2016-07-01,"2016","Median Household Income After Taxes",49787,"Census","Income"
"12210",2021-07-01,"2021","Average Household Income Before Taxes",81000,"Census","Income"
"12210",2021-07-01,"2021","Median Household Income Before Taxes",67000,"Census","Income"
"12210",2021-07-01,"2021","Average Household Income After Taxes",67800,"Census","Income"
"12210",2021-07-01,"2021","Median Household Income After Taxes",59200,"Census","Income"
