"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"12205",2006-07-01,"2006","Average Household Income Before Taxes",66325,"Census","Income"
"12205",2006-07-01,"2006","Median Household Income Before Taxes",54108,"Census","Income"
"12205",2006-07-01,"2006","Average Household Income After Taxes",53873,"Census","Income"
"12205",2006-07-01,"2006","Median Household Income After Taxes",45893,"Census","Income"
"12205",2011-07-01,"2011","Average Household Income Before Taxes",76193,"Census","Income"
"12205",2011-07-01,"2011","Median Household Income Before Taxes",62049,"Census","Income"
"12205",2011-07-01,"2011","Average Household Income After Taxes",62533,"Census","Income"
"12205",2011-07-01,"2011","Median Household Income After Taxes",53383,"Census","Income"
"12205",2016-07-01,"2016","Average Household Income Before Taxes",86753,"Census","Income"
"12205",2016-07-01,"2016","Median Household Income Before Taxes",69452,"Census","Income"
"12205",2016-07-01,"2016","Average Household Income After Taxes",70099,"Census","Income"
"12205",2016-07-01,"2016","Median Household Income After Taxes",59166,"Census","Income"
"12205",2021-07-01,"2021","Average Household Income Before Taxes",98900,"Census","Income"
"12205",2021-07-01,"2021","Median Household Income Before Taxes",81000,"Census","Income"
"12205",2021-07-01,"2021","Average Household Income After Taxes",80100,"Census","Income"
"12205",2021-07-01,"2021","Median Household Income After Taxes",69500,"Census","Income"
