"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"10010",2006-07-01,"2006","Average Household Income Before Taxes",56011,"Census","Income"
"10010",2006-07-01,"2006","Median Household Income Before Taxes",44622,"Census","Income"
"10010",2006-07-01,"2006","Average Household Income After Taxes",46587,"Census","Income"
"10010",2006-07-01,"2006","Median Household Income After Taxes",39683,"Census","Income"
"10010",2011-07-01,"2011","Average Household Income Before Taxes",63681,"Census","Income"
"10010",2011-07-01,"2011","Median Household Income Before Taxes",50133,"Census","Income"
"10010",2011-07-01,"2011","Average Household Income After Taxes",54669,"Census","Income"
"10010",2011-07-01,"2011","Median Household Income After Taxes",46350,"Census","Income"
"10010",2016-07-01,"2016","Average Household Income Before Taxes",75759,"Census","Income"
"10010",2016-07-01,"2016","Median Household Income Before Taxes",60366,"Census","Income"
"10010",2016-07-01,"2016","Average Household Income After Taxes",63874,"Census","Income"
"10010",2016-07-01,"2016","Median Household Income After Taxes",54534,"Census","Income"
"10010",2021-07-01,"2021","Average Household Income Before Taxes",84200,"Census","Income"
"10010",2021-07-01,"2021","Median Household Income Before Taxes",66000,"Census","Income"
"10010",2021-07-01,"2021","Average Household Income After Taxes",70500,"Census","Income"
"10010",2021-07-01,"2021","Median Household Income After Taxes",60000,"Census","Income"
