"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"35541",2006-07-01,"2006","Average Household Income Before Taxes",78223,"Census","Income"
"35541",2006-07-01,"2006","Median Household Income Before Taxes",63984,"Census","Income"
"35541",2006-07-01,"2006","Average Household Income After Taxes",63951,"Census","Income"
"35541",2006-07-01,"2006","Median Household Income After Taxes",54715,"Census","Income"
"35541",2011-07-01,"2011","Average Household Income Before Taxes",84892,"Census","Income"
"35541",2011-07-01,"2011","Median Household Income Before Taxes",68906,"Census","Income"
"35541",2011-07-01,"2011","Average Household Income After Taxes",71388,"Census","Income"
"35541",2011-07-01,"2011","Median Household Income After Taxes",60748,"Census","Income"
"35541",2016-07-01,"2016","Average Household Income Before Taxes",95081,"Census","Income"
"35541",2016-07-01,"2016","Median Household Income Before Taxes",77263,"Census","Income"
"35541",2016-07-01,"2016","Average Household Income After Taxes",79056,"Census","Income"
"35541",2016-07-01,"2016","Median Household Income After Taxes",67698,"Census","Income"
"35541",2021-07-01,"2021","Average Household Income Before Taxes",112100,"Census","Income"
"35541",2021-07-01,"2021","Median Household Income Before Taxes",92000,"Census","Income"
"35541",2021-07-01,"2021","Average Household Income After Taxes",93400,"Census","Income"
"35541",2021-07-01,"2021","Median Household Income After Taxes",81000,"Census","Income"
