"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"35562",2006-07-01,"2006","Average Household Income Before Taxes",72448,"Census","Income"
"35562",2006-07-01,"2006","Median Household Income Before Taxes",58095,"Census","Income"
"35562",2006-07-01,"2006","Average Household Income After Taxes",59092,"Census","Income"
"35562",2006-07-01,"2006","Median Household Income After Taxes",50047,"Census","Income"
"35562",2011-07-01,"2011","Average Household Income Before Taxes",77239,"Census","Income"
"35562",2011-07-01,"2011","Median Household Income Before Taxes",59688,"Census","Income"
"35562",2011-07-01,"2011","Average Household Income After Taxes",64470,"Census","Income"
"35562",2011-07-01,"2011","Median Household Income After Taxes",53503,"Census","Income"
"35562",2016-07-01,"2016","Average Household Income Before Taxes",91592,"Census","Income"
"35562",2016-07-01,"2016","Median Household Income Before Taxes",70757,"Census","Income"
"35562",2016-07-01,"2016","Average Household Income After Taxes",74927,"Census","Income"
"35562",2016-07-01,"2016","Median Household Income After Taxes",62075,"Census","Income"
"35562",2021-07-01,"2021","Average Household Income Before Taxes",102800,"Census","Income"
"35562",2021-07-01,"2021","Median Household Income Before Taxes",83000,"Census","Income"
"35562",2021-07-01,"2021","Average Household Income After Taxes",85500,"Census","Income"
"35562",2021-07-01,"2021","Median Household Income After Taxes",73000,"Census","Income"
