"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"35532",2006-07-01,"2006","Average Household Income Before Taxes",82205,"Census","Income"
"35532",2006-07-01,"2006","Median Household Income Before Taxes",72329,"Census","Income"
"35532",2006-07-01,"2006","Average Household Income After Taxes",67048,"Census","Income"
"35532",2006-07-01,"2006","Median Household Income After Taxes",60623,"Census","Income"
"35532",2011-07-01,"2011","Average Household Income Before Taxes",90516,"Census","Income"
"35532",2011-07-01,"2011","Median Household Income Before Taxes",76816,"Census","Income"
"35532",2011-07-01,"2011","Average Household Income After Taxes",75527,"Census","Income"
"35532",2011-07-01,"2011","Median Household Income After Taxes",66730,"Census","Income"
"35532",2016-07-01,"2016","Average Household Income Before Taxes",102009,"Census","Income"
"35532",2016-07-01,"2016","Median Household Income Before Taxes",85772,"Census","Income"
"35532",2016-07-01,"2016","Average Household Income After Taxes",84163,"Census","Income"
"35532",2016-07-01,"2016","Median Household Income After Taxes",74045,"Census","Income"
"35532",2021-07-01,"2021","Average Household Income Before Taxes",120500,"Census","Income"
"35532",2021-07-01,"2021","Median Household Income Before Taxes",102000,"Census","Income"
"35532",2021-07-01,"2021","Average Household Income After Taxes",100300,"Census","Income"
"35532",2021-07-01,"2021","Median Household Income After Taxes",89000,"Census","Income"
