"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"12225",2006-07-01,"2006","Average Household Income Before Taxes",49665,"Census","Income"
"12225",2006-07-01,"2006","Median Household Income Before Taxes",40451,"Census","Income"
"12225",2006-07-01,"2006","Average Household Income After Taxes",42680,"Census","Income"
"12225",2006-07-01,"2006","Median Household Income After Taxes",36550,"Census","Income"
"12225",2011-07-01,"2011","Average Household Income Before Taxes",59146,"Census","Income"
"12225",2011-07-01,"2011","Median Household Income Before Taxes",47224,"Census","Income"
"12225",2011-07-01,"2011","Average Household Income After Taxes",50874,"Census","Income"
"12225",2011-07-01,"2011","Median Household Income After Taxes",42766,"Census","Income"
"12225",2016-07-01,"2016","Average Household Income Before Taxes",67549,"Census","Income"
"12225",2016-07-01,"2016","Median Household Income Before Taxes",52941,"Census","Income"
"12225",2016-07-01,"2016","Average Household Income After Taxes",57288,"Census","Income"
"12225",2016-07-01,"2016","Median Household Income After Taxes",47710,"Census","Income"
"12225",2021-07-01,"2021","Average Household Income Before Taxes",76800,"Census","Income"
"12225",2021-07-01,"2021","Median Household Income Before Taxes",62000,"Census","Income"
"12225",2021-07-01,"2021","Average Household Income After Taxes",65600,"Census","Income"
"12225",2021-07-01,"2021","Median Household Income After Taxes",55600,"Census","Income"
