"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"60990",2006-07-01,"2006","Average Household Income Before Taxes",76895,"Census","Income"
"60990",2006-07-01,"2006","Median Household Income Before Taxes",66170,"Census","Income"
"60990",2006-07-01,"2006","Average Household Income After Taxes",65197,"Census","Income"
"60990",2006-07-01,"2006","Median Household Income After Taxes",58182,"Census","Income"
"60990",2011-07-01,"2011","Average Household Income Before Taxes",95900,"Census","Income"
"60990",2011-07-01,"2011","Median Household Income Before Taxes",82345,"Census","Income"
"60990",2011-07-01,"2011","Average Household Income After Taxes",82165,"Census","Income"
"60990",2011-07-01,"2011","Median Household Income After Taxes",72147,"Census","Income"
"60990",2016-07-01,"2016","Average Household Income Before Taxes",106919,"Census","Income"
"60990",2016-07-01,"2016","Median Household Income Before Taxes",92241,"Census","Income"
"60990",2016-07-01,"2016","Average Household Income After Taxes",91126,"Census","Income"
"60990",2016-07-01,"2016","Median Household Income After Taxes",80609,"Census","Income"
"60990",2021-07-01,"2021","Average Household Income Before Taxes",128000,"Census","Income"
"60990",2021-07-01,"2021","Median Household Income Before Taxes",109000,"Census","Income"
"60990",2021-07-01,"2021","Average Household Income After Taxes",108800,"Census","Income"
"60990",2021-07-01,"2021","Median Household Income After Taxes",95000,"Census","Income"
