"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"13305",2006-07-01,"2006","Average Household Income Before Taxes",59995,"Census","Income"
"13305",2006-07-01,"2006","Median Household Income Before Taxes",50405,"Census","Income"
"13305",2006-07-01,"2006","Average Household Income After Taxes",49908,"Census","Income"
"13305",2006-07-01,"2006","Median Household Income After Taxes",43677,"Census","Income"
"13305",2011-07-01,"2011","Average Household Income Before Taxes",68994,"Census","Income"
"13305",2011-07-01,"2011","Median Household Income Before Taxes",57548,"Census","Income"
"13305",2011-07-01,"2011","Average Household Income After Taxes",58381,"Census","Income"
"13305",2011-07-01,"2011","Median Household Income After Taxes",50807,"Census","Income"
"13305",2016-07-01,"2016","Average Household Income Before Taxes",76600,"Census","Income"
"13305",2016-07-01,"2016","Median Household Income Before Taxes",62894,"Census","Income"
"13305",2016-07-01,"2016","Average Household Income After Taxes",64050,"Census","Income"
"13305",2016-07-01,"2016","Median Household Income After Taxes",55057,"Census","Income"
"13305",2021-07-01,"2021","Average Household Income Before Taxes",89700,"Census","Income"
"13305",2021-07-01,"2021","Median Household Income Before Taxes",74500,"Census","Income"
"13305",2021-07-01,"2021","Average Household Income After Taxes",75300,"Census","Income"
"13305",2021-07-01,"2021","Median Household Income After Taxes",65500,"Census","Income"
