"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"13329",2006-07-01,"2006","Average Household Income Before Taxes",52195,"Census","Income"
"13329",2006-07-01,"2006","Median Household Income Before Taxes",42346,"Census","Income"
"13329",2006-07-01,"2006","Average Household Income After Taxes",44540,"Census","Income"
"13329",2006-07-01,"2006","Median Household Income After Taxes",38167,"Census","Income"
"13329",2011-07-01,"2011","Average Household Income Before Taxes",63512,"Census","Income"
"13329",2011-07-01,"2011","Median Household Income Before Taxes",51634,"Census","Income"
"13329",2011-07-01,"2011","Average Household Income After Taxes",54722,"Census","Income"
"13329",2011-07-01,"2011","Median Household Income After Taxes",47312,"Census","Income"
"13329",2016-07-01,"2016","Average Household Income Before Taxes",70808,"Census","Income"
"13329",2016-07-01,"2016","Median Household Income Before Taxes",57703,"Census","Income"
"13329",2016-07-01,"2016","Average Household Income After Taxes",60138,"Census","Income"
"13329",2016-07-01,"2016","Median Household Income After Taxes",51772,"Census","Income"
"13329",2021-07-01,"2021","Average Household Income Before Taxes",80800,"Census","Income"
"13329",2021-07-01,"2021","Median Household Income Before Taxes",66500,"Census","Income"
"13329",2021-07-01,"2021","Average Household Income After Taxes",69400,"Census","Income"
"13329",2021-07-01,"2021","Median Household Income After Taxes",59600,"Census","Income"
