"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"48828",2006-07-01,"2006","Average Household Income Before Taxes",100042,"Census","Income"
"48828",2006-07-01,"2006","Median Household Income Before Taxes",69020,"Census","Income"
"48828",2006-07-01,"2006","Average Household Income After Taxes",79949,"Census","Income"
"48828",2006-07-01,"2006","Median Household Income After Taxes",58955,"Census","Income"
"48828",2011-07-01,"2011","Average Household Income Before Taxes",114349,"Census","Income"
"48828",2011-07-01,"2011","Median Household Income Before Taxes",85579,"Census","Income"
"48828",2011-07-01,"2011","Average Household Income After Taxes",91457,"Census","Income"
"48828",2011-07-01,"2011","Median Household Income After Taxes",72428,"Census","Income"
"48828",2016-07-01,"2016","Average Household Income Before Taxes",159829,"Census","Income"
"48828",2016-07-01,"2016","Median Household Income Before Taxes",98914,"Census","Income"
"48828",2016-07-01,"2016","Average Household Income After Taxes",125152,"Census","Income"
"48828",2016-07-01,"2016","Median Household Income After Taxes",84424,"Census","Income"
"48828",2021-07-01,"2021","Average Household Income Before Taxes",141200,"Census","Income"
"48828",2021-07-01,"2021","Median Household Income Before Taxes",106000,"Census","Income"
"48828",2021-07-01,"2021","Average Household Income After Taxes",113400,"Census","Income"
"48828",2021-07-01,"2021","Median Household Income After Taxes",91000,"Census","Income"
