"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"48860",2006-07-01,"2006","Average Household Income Before Taxes",130197,"Census","Income"
"48860",2006-07-01,"2006","Median Household Income Before Taxes",120946,"Census","Income"
"48860",2006-07-01,"2006","Average Household Income After Taxes",101626,"Census","Income"
"48860",2006-07-01,"2006","Median Household Income After Taxes",95836,"Census","Income"
"48860",2011-07-01,"2011","Average Household Income Before Taxes",191518,"Census","Income"
"48860",2011-07-01,"2011","Median Household Income Before Taxes",178997,"Census","Income"
"48860",2011-07-01,"2011","Average Household Income After Taxes",146935,"Census","Income"
"48860",2011-07-01,"2011","Median Household Income After Taxes",137991,"Census","Income"
"48860",2016-07-01,"2016","Average Household Income Before Taxes",208372,"Census","Income"
"48860",2016-07-01,"2016","Median Household Income Before Taxes",195747,"Census","Income"
"48860",2016-07-01,"2016","Average Household Income After Taxes",158190,"Census","Income"
"48860",2016-07-01,"2016","Median Household Income After Taxes",148954,"Census","Income"
"48860",2021-07-01,"2021","Average Household Income Before Taxes",195000,"Census","Income"
"48860",2021-07-01,"2021","Median Household Income Before Taxes",182000,"Census","Income"
"48860",2021-07-01,"2021","Average Household Income After Taxes",150800,"Census","Income"
"48860",2021-07-01,"2021","Median Household Income After Taxes",143000,"Census","Income"
