"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"47710",2006-07-01,"2006","Average Household Income Before Taxes",51597,"Census","Income"
"47710",2006-07-01,"2006","Median Household Income Before Taxes",41798,"Census","Income"
"47710",2006-07-01,"2006","Average Household Income After Taxes",44237,"Census","Income"
"47710",2006-07-01,"2006","Median Household Income After Taxes",37909,"Census","Income"
"47710",2011-07-01,"2011","Average Household Income Before Taxes",68221,"Census","Income"
"47710",2011-07-01,"2011","Median Household Income Before Taxes",55044,"Census","Income"
"47710",2011-07-01,"2011","Average Household Income After Taxes",58282,"Census","Income"
"47710",2011-07-01,"2011","Median Household Income After Taxes",49181,"Census","Income"
"47710",2016-07-01,"2016","Average Household Income Before Taxes",85331,"Census","Income"
"47710",2016-07-01,"2016","Median Household Income Before Taxes",69074,"Census","Income"
"47710",2016-07-01,"2016","Average Household Income After Taxes",71887,"Census","Income"
"47710",2016-07-01,"2016","Median Household Income After Taxes",61272,"Census","Income"
"47710",2021-07-01,"2021","Average Household Income Before Taxes",92900,"Census","Income"
"47710",2021-07-01,"2021","Median Household Income Before Taxes",78000,"Census","Income"
"47710",2021-07-01,"2021","Average Household Income After Taxes",79100,"Census","Income"
"47710",2021-07-01,"2021","Median Household Income After Taxes",68500,"Census","Income"
