"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"35567",2006-07-01,"2006","Average Household Income Before Taxes",68479,"Census","Income"
"35567",2006-07-01,"2006","Median Household Income Before Taxes",48839,"Census","Income"
"35567",2006-07-01,"2006","Average Household Income After Taxes",55400,"Census","Income"
"35567",2006-07-01,"2006","Median Household Income After Taxes",42951,"Census","Income"
"35567",2011-07-01,"2011","Average Household Income Before Taxes",72915,"Census","Income"
"35567",2011-07-01,"2011","Median Household Income Before Taxes",56131,"Census","Income"
"35567",2011-07-01,"2011","Average Household Income After Taxes",62016,"Census","Income"
"35567",2011-07-01,"2011","Median Household Income After Taxes",51333,"Census","Income"
"35567",2016-07-01,"2016","Average Household Income Before Taxes",82216,"Census","Income"
"35567",2016-07-01,"2016","Median Household Income Before Taxes",64665,"Census","Income"
"35567",2016-07-01,"2016","Average Household Income After Taxes",68585,"Census","Income"
"35567",2016-07-01,"2016","Median Household Income After Taxes",56840,"Census","Income"
"35567",2021-07-01,"2021","Average Household Income Before Taxes",112200,"Census","Income"
"35567",2021-07-01,"2021","Median Household Income Before Taxes",82000,"Census","Income"
"35567",2021-07-01,"2021","Average Household Income After Taxes",90300,"Census","Income"
"35567",2021-07-01,"2021","Median Household Income After Taxes",72500,"Census","Income"
