"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"59939",2006-07-01,"2006","Average Household Income Before Taxes",56327,"Census","Income"
"59939",2006-07-01,"2006","Median Household Income Before Taxes",47940,"Census","Income"
"59939",2006-07-01,"2006","Average Household Income After Taxes",48389,"Census","Income"
"59939",2006-07-01,"2006","Median Household Income After Taxes",42555,"Census","Income"
"59939",2011-07-01,"2011","Average Household Income Before Taxes",64471,"Census","Income"
"59939",2011-07-01,"2011","Median Household Income Before Taxes",53317,"Census","Income"
"59939",2011-07-01,"2011","Average Household Income After Taxes",56939,"Census","Income"
"59939",2011-07-01,"2011","Median Household Income After Taxes",49659,"Census","Income"
"59939",2016-07-01,"2016","Average Household Income Before Taxes",79836,"Census","Income"
"59939",2016-07-01,"2016","Median Household Income Before Taxes",62868,"Census","Income"
"59939",2016-07-01,"2016","Average Household Income After Taxes",67628,"Census","Income"
"59939",2016-07-01,"2016","Median Household Income After Taxes",55674,"Census","Income"
"59939",2021-07-01,"2021","Average Household Income Before Taxes",89700,"Census","Income"
"59939",2021-07-01,"2021","Median Household Income Before Taxes",73000,"Census","Income"
"59939",2021-07-01,"2021","Average Household Income After Taxes",77000,"Census","Income"
"59939",2021-07-01,"2021","Median Household Income After Taxes",66500,"Census","Income"
