"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"59932",2006-07-01,"2006","Average Household Income Before Taxes",66041,"Census","Income"
"59932",2006-07-01,"2006","Median Household Income Before Taxes",54535,"Census","Income"
"59932",2006-07-01,"2006","Average Household Income After Taxes",56799,"Census","Income"
"59932",2006-07-01,"2006","Median Household Income After Taxes",48397,"Census","Income"
"59932",2011-07-01,"2011","Average Household Income Before Taxes",76451,"Census","Income"
"59932",2011-07-01,"2011","Median Household Income Before Taxes",63315,"Census","Income"
"59932",2011-07-01,"2011","Average Household Income After Taxes",66953,"Census","Income"
"59932",2011-07-01,"2011","Median Household Income After Taxes",57370,"Census","Income"
"59932",2016-07-01,"2016","Average Household Income Before Taxes",88291,"Census","Income"
"59932",2016-07-01,"2016","Median Household Income Before Taxes",73512,"Census","Income"
"59932",2016-07-01,"2016","Average Household Income After Taxes",75546,"Census","Income"
"59932",2016-07-01,"2016","Median Household Income After Taxes",64993,"Census","Income"
"59932",2021-07-01,"2021","Average Household Income Before Taxes",109000,"Census","Income"
"59932",2021-07-01,"2021","Median Household Income Before Taxes",91000,"Census","Income"
"59932",2021-07-01,"2021","Average Household Income After Taxes",94400,"Census","Income"
"59932",2021-07-01,"2021","Median Household Income After Taxes",82000,"Census","Income"
