"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"59913",2006-07-01,"2006","Average Household Income Before Taxes",55371,"Census","Income"
"59913",2006-07-01,"2006","Median Household Income Before Taxes",43709,"Census","Income"
"59913",2006-07-01,"2006","Average Household Income After Taxes",47445,"Census","Income"
"59913",2006-07-01,"2006","Median Household Income After Taxes",39163,"Census","Income"
"59913",2011-07-01,"2011","Average Household Income Before Taxes",60585,"Census","Income"
"59913",2011-07-01,"2011","Median Household Income Before Taxes",45516,"Census","Income"
"59913",2011-07-01,"2011","Average Household Income After Taxes",53533,"Census","Income"
"59913",2011-07-01,"2011","Median Household Income After Taxes",42126,"Census","Income"
"59913",2016-07-01,"2016","Average Household Income Before Taxes",77021,"Census","Income"
"59913",2016-07-01,"2016","Median Household Income Before Taxes",57722,"Census","Income"
"59913",2016-07-01,"2016","Average Household Income After Taxes",65720,"Census","Income"
"59913",2016-07-01,"2016","Median Household Income After Taxes",51875,"Census","Income"
"59913",2021-07-01,"2021","Average Household Income Before Taxes",90300,"Census","Income"
"59913",2021-07-01,"2021","Median Household Income Before Taxes",71500,"Census","Income"
"59913",2021-07-01,"2021","Average Household Income After Taxes",77200,"Census","Income"
"59913",2021-07-01,"2021","Median Household Income After Taxes",64500,"Census","Income"
