"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"47720",2006-07-01,"2006","Average Household Income Before Taxes",59235,"Census","Income"
"47720",2006-07-01,"2006","Median Household Income Before Taxes",47384,"Census","Income"
"47720",2006-07-01,"2006","Average Household Income After Taxes",49517,"Census","Income"
"47720",2006-07-01,"2006","Median Household Income After Taxes",41191,"Census","Income"
"47720",2011-07-01,"2011","Average Household Income Before Taxes",73822,"Census","Income"
"47720",2011-07-01,"2011","Median Household Income Before Taxes",60669,"Census","Income"
"47720",2011-07-01,"2011","Average Household Income After Taxes",62268,"Census","Income"
"47720",2011-07-01,"2011","Median Household Income After Taxes",53747,"Census","Income"
"47720",2016-07-01,"2016","Average Household Income Before Taxes",91785,"Census","Income"
"47720",2016-07-01,"2016","Median Household Income Before Taxes",75015,"Census","Income"
"47720",2016-07-01,"2016","Average Household Income After Taxes",76396,"Census","Income"
"47720",2016-07-01,"2016","Median Household Income After Taxes",65230,"Census","Income"
"47720",2021-07-01,"2021","Average Household Income Before Taxes",96500,"Census","Income"
"47720",2021-07-01,"2021","Median Household Income Before Taxes",80000,"Census","Income"
"47720",2021-07-01,"2021","Average Household Income After Taxes",80700,"Census","Income"
"47720",2021-07-01,"2021","Median Household Income After Taxes",70500,"Census","Income"
