"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"59952",2006-07-01,"2006","Average Household Income Before Taxes",63763,"Census","Income"
"59952",2006-07-01,"2006","Median Household Income Before Taxes",54111,"Census","Income"
"59952",2006-07-01,"2006","Average Household Income After Taxes",53443,"Census","Income"
"59952",2006-07-01,"2006","Median Household Income After Taxes",47781,"Census","Income"
"59952",2011-07-01,"2011","Average Household Income Before Taxes",65718,"Census","Income"
"59952",2011-07-01,"2011","Median Household Income Before Taxes",54983,"Census","Income"
"59952",2011-07-01,"2011","Average Household Income After Taxes",57384,"Census","Income"
"59952",2011-07-01,"2011","Median Household Income After Taxes",50298,"Census","Income"
"59952",2016-07-01,"2016","Average Household Income Before Taxes",78047,"Census","Income"
"59952",2016-07-01,"2016","Median Household Income Before Taxes",64910,"Census","Income"
"59952",2016-07-01,"2016","Average Household Income After Taxes",65696,"Census","Income"
"59952",2016-07-01,"2016","Median Household Income After Taxes",56555,"Census","Income"
"59952",2021-07-01,"2021","Average Household Income Before Taxes",88000,"Census","Income"
"59952",2021-07-01,"2021","Median Household Income Before Taxes",73500,"Census","Income"
"59952",2021-07-01,"2021","Average Household Income After Taxes",76100,"Census","Income"
"59952",2021-07-01,"2021","Median Household Income After Taxes",65500,"Census","Income"
