"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"48806",2006-07-01,"2006","Average Household Income Before Taxes",80249,"Census","Income"
"48806",2006-07-01,"2006","Median Household Income Before Taxes",64204,"Census","Income"
"48806",2006-07-01,"2006","Average Household Income After Taxes",66236,"Census","Income"
"48806",2006-07-01,"2006","Median Household Income After Taxes",55605,"Census","Income"
"48806",2011-07-01,"2011","Average Household Income Before Taxes",87298,"Census","Income"
"48806",2011-07-01,"2011","Median Household Income Before Taxes",73013,"Census","Income"
"48806",2011-07-01,"2011","Average Household Income After Taxes",73818,"Census","Income"
"48806",2011-07-01,"2011","Median Household Income After Taxes",63680,"Census","Income"
"48806",2016-07-01,"2016","Average Household Income Before Taxes",103738,"Census","Income"
"48806",2016-07-01,"2016","Median Household Income Before Taxes",85212,"Census","Income"
"48806",2016-07-01,"2016","Average Household Income After Taxes",86492,"Census","Income"
"48806",2016-07-01,"2016","Median Household Income After Taxes",74151,"Census","Income"
"48806",2021-07-01,"2021","Average Household Income Before Taxes",103400,"Census","Income"
"48806",2021-07-01,"2021","Median Household Income Before Taxes",91000,"Census","Income"
"48806",2021-07-01,"2021","Average Household Income After Taxes",89200,"Census","Income"
"48806",2021-07-01,"2021","Median Household Income After Taxes",80000,"Census","Income"
