"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"35571",2006-07-01,"2006","Average Household Income Before Taxes",58672,"Census","Income"
"35571",2006-07-01,"2006","Median Household Income Before Taxes",49984,"Census","Income"
"35571",2006-07-01,"2006","Average Household Income After Taxes",49845,"Census","Income"
"35571",2006-07-01,"2006","Median Household Income After Taxes",43330,"Census","Income"
"35571",2011-07-01,"2011","Average Household Income Before Taxes",66520,"Census","Income"
"35571",2011-07-01,"2011","Median Household Income Before Taxes",53611,"Census","Income"
"35571",2011-07-01,"2011","Average Household Income After Taxes",57563,"Census","Income"
"35571",2011-07-01,"2011","Median Household Income After Taxes",48467,"Census","Income"
"35571",2016-07-01,"2016","Average Household Income Before Taxes",74096,"Census","Income"
"35571",2016-07-01,"2016","Median Household Income Before Taxes",57963,"Census","Income"
"35571",2016-07-01,"2016","Average Household Income After Taxes",63290,"Census","Income"
"35571",2016-07-01,"2016","Median Household Income After Taxes",52646,"Census","Income"
"35571",2021-07-01,"2021","Average Household Income Before Taxes",86300,"Census","Income"
"35571",2021-07-01,"2021","Median Household Income Before Taxes",71000,"Census","Income"
"35571",2021-07-01,"2021","Average Household Income After Taxes",74300,"Census","Income"
"35571",2021-07-01,"2021","Median Household Income After Taxes",63600,"Census","Income"
