"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"48865",2006-07-01,"2006","Average Household Income Before Taxes",59200,"Census","Income"
"48865",2006-07-01,"2006","Median Household Income Before Taxes",44552,"Census","Income"
"48865",2006-07-01,"2006","Average Household Income After Taxes",50263,"Census","Income"
"48865",2006-07-01,"2006","Median Household Income After Taxes",40302,"Census","Income"
"48865",2011-07-01,"2011","Average Household Income Before Taxes",72128,"Census","Income"
"48865",2011-07-01,"2011","Median Household Income Before Taxes",54619,"Census","Income"
"48865",2011-07-01,"2011","Average Household Income After Taxes",62010,"Census","Income"
"48865",2011-07-01,"2011","Median Household Income After Taxes",49624,"Census","Income"
"48865",2016-07-01,"2016","Average Household Income Before Taxes",81734,"Census","Income"
"48865",2016-07-01,"2016","Median Household Income Before Taxes",67048,"Census","Income"
"48865",2016-07-01,"2016","Average Household Income After Taxes",69999,"Census","Income"
"48865",2016-07-01,"2016","Median Household Income After Taxes",59561,"Census","Income"
"48865",2021-07-01,"2021","Average Household Income Before Taxes",84300,"Census","Income"
"48865",2021-07-01,"2021","Median Household Income Before Taxes",70000,"Census","Income"
"48865",2021-07-01,"2021","Average Household Income After Taxes",73500,"Census","Income"
"48865",2021-07-01,"2021","Median Household Income After Taxes",63200,"Census","Income"
