"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"35559",2006-07-01,"2006","Average Household Income Before Taxes",72796,"Census","Income"
"35559",2006-07-01,"2006","Median Household Income Before Taxes",59574,"Census","Income"
"35559",2006-07-01,"2006","Average Household Income After Taxes",60430,"Census","Income"
"35559",2006-07-01,"2006","Median Household Income After Taxes",51132,"Census","Income"
"35559",2011-07-01,"2011","Average Household Income Before Taxes",72720,"Census","Income"
"35559",2011-07-01,"2011","Median Household Income Before Taxes",57942,"Census","Income"
"35559",2011-07-01,"2011","Average Household Income After Taxes",62495,"Census","Income"
"35559",2011-07-01,"2011","Median Household Income After Taxes",52242,"Census","Income"
"35559",2016-07-01,"2016","Average Household Income Before Taxes",85624,"Census","Income"
"35559",2016-07-01,"2016","Median Household Income Before Taxes",66186,"Census","Income"
"35559",2016-07-01,"2016","Average Household Income After Taxes",72768,"Census","Income"
"35559",2016-07-01,"2016","Median Household Income After Taxes",58780,"Census","Income"
"35559",2021-07-01,"2021","Average Household Income Before Taxes",102300,"Census","Income"
"35559",2021-07-01,"2021","Median Household Income Before Taxes",82000,"Census","Income"
"35559",2021-07-01,"2021","Average Household Income After Taxes",87300,"Census","Income"
"35559",2021-07-01,"2021","Median Household Income After Taxes",73000,"Census","Income"
