"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"59920",2006-07-01,"2006","Average Household Income Before Taxes",57062,"Census","Income"
"59920",2006-07-01,"2006","Median Household Income Before Taxes",46002,"Census","Income"
"59920",2006-07-01,"2006","Average Household Income After Taxes",49245,"Census","Income"
"59920",2006-07-01,"2006","Median Household Income After Taxes",41564,"Census","Income"
"59920",2011-07-01,"2011","Average Household Income Before Taxes",60871,"Census","Income"
"59920",2011-07-01,"2011","Median Household Income Before Taxes",49160,"Census","Income"
"59920",2011-07-01,"2011","Average Household Income After Taxes",53572,"Census","Income"
"59920",2011-07-01,"2011","Median Household Income After Taxes",45886,"Census","Income"
"59920",2016-07-01,"2016","Average Household Income Before Taxes",82226,"Census","Income"
"59920",2016-07-01,"2016","Median Household Income Before Taxes",63114,"Census","Income"
"59920",2016-07-01,"2016","Average Household Income After Taxes",69140,"Census","Income"
"59920",2016-07-01,"2016","Median Household Income After Taxes",56728,"Census","Income"
"59920",2021-07-01,"2021","Average Household Income Before Taxes",91600,"Census","Income"
"59920",2021-07-01,"2021","Median Household Income Before Taxes",74500,"Census","Income"
"59920",2021-07-01,"2021","Average Household Income After Taxes",79600,"Census","Income"
"59920",2021-07-01,"2021","Median Household Income After Taxes",68000,"Census","Income"
