"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"35539",2006-07-01,"2006","Average Household Income Before Taxes",65053,"Census","Income"
"35539",2006-07-01,"2006","Median Household Income Before Taxes",53057,"Census","Income"
"35539",2006-07-01,"2006","Average Household Income After Taxes",54542,"Census","Income"
"35539",2006-07-01,"2006","Median Household Income After Taxes",46460,"Census","Income"
"35539",2011-07-01,"2011","Average Household Income Before Taxes",70873,"Census","Income"
"35539",2011-07-01,"2011","Median Household Income Before Taxes",57093,"Census","Income"
"35539",2011-07-01,"2011","Average Household Income After Taxes",60999,"Census","Income"
"35539",2011-07-01,"2011","Median Household Income After Taxes",51732,"Census","Income"
"35539",2016-07-01,"2016","Average Household Income Before Taxes",79556,"Census","Income"
"35539",2016-07-01,"2016","Median Household Income Before Taxes",63119,"Census","Income"
"35539",2016-07-01,"2016","Average Household Income After Taxes",67788,"Census","Income"
"35539",2016-07-01,"2016","Median Household Income After Taxes",56729,"Census","Income"
"35539",2021-07-01,"2021","Average Household Income Before Taxes",94700,"Census","Income"
"35539",2021-07-01,"2021","Median Household Income Before Taxes",77500,"Census","Income"
"35539",2021-07-01,"2021","Average Household Income After Taxes",80800,"Census","Income"
"35539",2021-07-01,"2021","Median Household Income After Taxes",69000,"Census","Income"
