"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"35530",2006-07-01,"2006","Average Household Income Before Taxes",65549,"Census","Income"
"35530",2006-07-01,"2006","Median Household Income Before Taxes",52955,"Census","Income"
"35530",2006-07-01,"2006","Average Household Income After Taxes",54625,"Census","Income"
"35530",2006-07-01,"2006","Median Household Income After Taxes",46881,"Census","Income"
"35530",2011-07-01,"2011","Average Household Income Before Taxes",72694,"Census","Income"
"35530",2011-07-01,"2011","Median Household Income Before Taxes",59392,"Census","Income"
"35530",2011-07-01,"2011","Average Household Income After Taxes",62355,"Census","Income"
"35530",2011-07-01,"2011","Median Household Income After Taxes",53506,"Census","Income"
"35530",2016-07-01,"2016","Average Household Income Before Taxes",81923,"Census","Income"
"35530",2016-07-01,"2016","Median Household Income Before Taxes",67208,"Census","Income"
"35530",2016-07-01,"2016","Average Household Income After Taxes",69163,"Census","Income"
"35530",2016-07-01,"2016","Median Household Income After Taxes",59709,"Census","Income"
"35530",2021-07-01,"2021","Average Household Income Before Taxes",100200,"Census","Income"
"35530",2021-07-01,"2021","Median Household Income Before Taxes",82000,"Census","Income"
"35530",2021-07-01,"2021","Average Household Income After Taxes",84400,"Census","Income"
"35530",2021-07-01,"2021","Median Household Income After Taxes",72500,"Census","Income"
