"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"48805",2006-07-01,"2006","Average Household Income Before Taxes",69182,"Census","Income"
"48805",2006-07-01,"2006","Median Household Income Before Taxes",57476,"Census","Income"
"48805",2006-07-01,"2006","Average Household Income After Taxes",57986,"Census","Income"
"48805",2006-07-01,"2006","Median Household Income After Taxes",49935,"Census","Income"
"48805",2011-07-01,"2011","Average Household Income Before Taxes",77852,"Census","Income"
"48805",2011-07-01,"2011","Median Household Income Before Taxes",63757,"Census","Income"
"48805",2011-07-01,"2011","Average Household Income After Taxes",66128,"Census","Income"
"48805",2011-07-01,"2011","Median Household Income After Taxes",56675,"Census","Income"
"48805",2016-07-01,"2016","Average Household Income Before Taxes",98207,"Census","Income"
"48805",2016-07-01,"2016","Median Household Income Before Taxes",75167,"Census","Income"
"48805",2016-07-01,"2016","Average Household Income After Taxes",81763,"Census","Income"
"48805",2016-07-01,"2016","Median Household Income After Taxes",66290,"Census","Income"
"48805",2021-07-01,"2021","Average Household Income Before Taxes",97700,"Census","Income"
"48805",2021-07-01,"2021","Median Household Income Before Taxes",80000,"Census","Income"
"48805",2021-07-01,"2021","Average Household Income After Taxes",82800,"Census","Income"
"48805",2021-07-01,"2021","Median Household Income After Taxes",71000,"Census","Income"
