"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"35527",2006-07-01,"2006","Average Household Income Before Taxes",64422,"Census","Income"
"35527",2006-07-01,"2006","Median Household Income Before Taxes",53573,"Census","Income"
"35527",2006-07-01,"2006","Average Household Income After Taxes",54030,"Census","Income"
"35527",2006-07-01,"2006","Median Household Income After Taxes",46601,"Census","Income"
"35527",2011-07-01,"2011","Average Household Income Before Taxes",71723,"Census","Income"
"35527",2011-07-01,"2011","Median Household Income Before Taxes",57611,"Census","Income"
"35527",2011-07-01,"2011","Average Household Income After Taxes",61560,"Census","Income"
"35527",2011-07-01,"2011","Median Household Income After Taxes",51950,"Census","Income"
"35527",2016-07-01,"2016","Average Household Income Before Taxes",81952,"Census","Income"
"35527",2016-07-01,"2016","Median Household Income Before Taxes",63983,"Census","Income"
"35527",2016-07-01,"2016","Average Household Income After Taxes",68651,"Census","Income"
"35527",2016-07-01,"2016","Median Household Income After Taxes",57371,"Census","Income"
"35527",2021-07-01,"2021","Average Household Income Before Taxes",95800,"Census","Income"
"35527",2021-07-01,"2021","Median Household Income Before Taxes",77000,"Census","Income"
"35527",2021-07-01,"2021","Average Household Income After Taxes",81200,"Census","Income"
"35527",2021-07-01,"2021","Median Household Income After Taxes",69000,"Census","Income"
