"GeoUID","Date","DateString","Average and Median","Value","Survey","Series"
"11105",2006-07-01,"2006","Average Household Income Before Taxes",59679,"Census","Income"
"11105",2006-07-01,"2006","Median Household Income Before Taxes",49364,"Census","Income"
"11105",2006-07-01,"2006","Average Household Income After Taxes",49530,"Census","Income"
"11105",2006-07-01,"2006","Median Household Income After Taxes",42862,"Census","Income"
"11105",2011-07-01,"2011","Average Household Income Before Taxes",71439,"Census","Income"
"11105",2011-07-01,"2011","Median Household Income Before Taxes",58899,"Census","Income"
"11105",2011-07-01,"2011","Average Household Income After Taxes",59502,"Census","Income"
"11105",2011-07-01,"2011","Median Household Income After Taxes",51472,"Census","Income"
"11105",2016-07-01,"2016","Average Household Income Before Taxes",78220,"Census","Income"
"11105",2016-07-01,"2016","Median Household Income Before Taxes",63577,"Census","Income"
"11105",2016-07-01,"2016","Average Household Income After Taxes",64461,"Census","Income"
"11105",2016-07-01,"2016","Median Household Income After Taxes",54801,"Census","Income"
"11105",2021-07-01,"2021","Average Household Income Before Taxes",92500,"Census","Income"
"11105",2021-07-01,"2021","Median Household Income Before Taxes",76500,"Census","Income"
"11105",2021-07-01,"2021","Average Household Income After Taxes",76700,"Census","Income"
"11105",2021-07-01,"2021","Median Household Income After Taxes",66500,"Census","Income"
