"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"48833",2006-07-01,"2006","0 - 14",2505,"Census","All Households"
"48833",2006-07-01,"2006","15 - 24",2325,"Census","All Households"
"48833",2006-07-01,"2006","25 - 34",1695,"Census","All Households"
"48833",2006-07-01,"2006","35 - 44",2020,"Census","All Households"
"48833",2006-07-01,"2006","45 - 54",2135,"Census","All Households"
"48833",2006-07-01,"2006","55 - 64",1775,"Census","All Households"
"48833",2006-07-01,"2006","Total 65+",3165,"Census","All Households"
"48833",2006-07-01,"2006","Total",15620,"Census","All Households"
"48833",2011-07-01,"2011","0 - 14",2810,"Census","All Households"
"48833",2011-07-01,"2011","15 - 24",2450,"Census","All Households"
"48833",2011-07-01,"2011","25 - 34",2235,"Census","All Households"
"48833",2011-07-01,"2011","35 - 44",1945,"Census","All Households"
"48833",2011-07-01,"2011","45 - 54",2410,"Census","All Households"
"48833",2011-07-01,"2011","55 - 64",2130,"Census","All Households"
"48833",2011-07-01,"2011","Total 65+",3310,"Census","All Households"
"48833",2011-07-01,"2011","Total",17285,"Census","All Households"
"48833",2016-07-01,"2016","0 - 14",3145,"Census","All Households"
"48833",2016-07-01,"2016","15 - 24",2300,"Census","All Households"
"48833",2016-07-01,"2016","25 - 34",2335,"Census","All Households"
"48833",2016-07-01,"2016","35 - 44",2150,"Census","All Households"
"48833",2016-07-01,"2016","45 - 54",2285,"Census","All Households"
"48833",2016-07-01,"2016","55 - 64",2375,"Census","All Households"
"48833",2016-07-01,"2016","Total 65+",3620,"Census","All Households"
"48833",2016-07-01,"2016","Total",18215,"Census","All Households"
"48833",2021-07-01,"2021","0 - 14",3175,"Census","All Households"
"48833",2021-07-01,"2021","15 - 24",2020,"Census","All Households"
"48833",2021-07-01,"2021","25 - 34",2265,"Census","All Households"
"48833",2021-07-01,"2021","35 - 44",2230,"Census","All Households"
"48833",2021-07-01,"2021","45 - 54",2045,"Census","All Households"
"48833",2021-07-01,"2021","55 - 64",2390,"Census","All Households"
"48833",2021-07-01,"2021","Total 65+",4065,"Census","All Households"
"48833",2021-07-01,"2021","Total",18185,"Census","All Households"
