"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35521",2006-07-01,"2006","0 - 14",24600,"Census","All Households"
"35521",2006-07-01,"2006","15 - 24",21380,"Census","All Households"
"35521",2006-07-01,"2006","25 - 34",18675,"Census","All Households"
"35521",2006-07-01,"2006","35 - 44",22365,"Census","All Households"
"35521",2006-07-01,"2006","45 - 54",23305,"Census","All Households"
"35521",2006-07-01,"2006","55 - 64",18675,"Census","All Households"
"35521",2006-07-01,"2006","Total 65+",23365,"Census","All Households"
"35521",2006-07-01,"2006","Total",152355,"Census","All Households"
"35521",2011-07-01,"2011","0 - 14",23880,"Census","All Households"
"35521",2011-07-01,"2011","15 - 24",23225,"Census","All Households"
"35521",2011-07-01,"2011","25 - 34",20575,"Census","All Households"
"35521",2011-07-01,"2011","35 - 44",19640,"Census","All Households"
"35521",2011-07-01,"2011","45 - 54",24905,"Census","All Households"
"35521",2011-07-01,"2011","55 - 64",21360,"Census","All Households"
"35521",2011-07-01,"2011","Total 65+",25975,"Census","All Households"
"35521",2011-07-01,"2011","Total",159560,"Census","All Households"
"35521",2016-07-01,"2016","0 - 14",23885,"Census","All Households"
"35521",2016-07-01,"2016","15 - 24",20030,"Census","All Households"
"35521",2016-07-01,"2016","25 - 34",20465,"Census","All Households"
"35521",2016-07-01,"2016","35 - 44",18135,"Census","All Households"
"35521",2016-07-01,"2016","45 - 54",22320,"Census","All Households"
"35521",2016-07-01,"2016","55 - 64",22610,"Census","All Households"
"35521",2016-07-01,"2016","Total 65+",29015,"Census","All Households"
"35521",2016-07-01,"2016","Total",156465,"Census","All Households"
"35521",2021-07-01,"2021","0 - 14",24810,"Census","All Households"
"35521",2021-07-01,"2021","15 - 24",20770,"Census","All Households"
"35521",2021-07-01,"2021","25 - 34",23105,"Census","All Households"
"35521",2021-07-01,"2021","35 - 44",20375,"Census","All Households"
"35521",2021-07-01,"2021","45 - 54",19660,"Census","All Households"
"35521",2021-07-01,"2021","55 - 64",24405,"Census","All Households"
"35521",2021-07-01,"2021","Total 65+",34945,"Census","All Households"
"35521",2021-07-01,"2021","Total",168075,"Census","All Households"
