"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48820",2006-07-01,"2006","15 - 24",220,"Census","All Households"
"48820",2006-07-01,"2006","25 - 34",1120,"Census","All Households"
"48820",2006-07-01,"2006","35 - 44",1560,"Census","All Households"
"48820",2006-07-01,"2006","45 - 54",1555,"Census","All Households"
"48820",2006-07-01,"2006","55 - 64",750,"Census","All Households"
"48820",2006-07-01,"2006","Total 65+",560,"Census","All Households"
"48820",2006-07-01,"2006","Total",5755,"Census","All Households"
"48820",2011-07-01,"2011","15 - 24",260,"Census","All Households"
"48820",2011-07-01,"2011","25 - 34",1460,"Census","All Households"
"48820",2011-07-01,"2011","35 - 44",2170,"Census","All Households"
"48820",2011-07-01,"2011","45 - 54",2160,"Census","All Households"
"48820",2011-07-01,"2011","55 - 64",1325,"Census","All Households"
"48820",2011-07-01,"2011","Total 65+",1050,"Census","All Households"
"48820",2011-07-01,"2011","Total",8425,"Census","All Households"
"48820",2016-07-01,"2016","15 - 24",130,"Census","All Households"
"48820",2016-07-01,"2016","25 - 34",1360,"Census","All Households"
"48820",2016-07-01,"2016","35 - 44",2455,"Census","All Households"
"48820",2016-07-01,"2016","45 - 54",2320,"Census","All Households"
"48820",2016-07-01,"2016","55 - 64",1810,"Census","All Households"
"48820",2016-07-01,"2016","Total 65+",1585,"Census","All Households"
"48820",2016-07-01,"2016","Total",9665,"Census","All Households"
"48820",2021-07-01,"2021","15 - 24",150,"Census","All Households"
"48820",2021-07-01,"2021","25 - 34",1015,"Census","All Households"
"48820",2021-07-01,"2021","35 - 44",2410,"Census","All Households"
"48820",2021-07-01,"2021","45 - 54",2480,"Census","All Households"
"48820",2021-07-01,"2021","55 - 64",1990,"Census","All Households"
"48820",2021-07-01,"2021","Total 65+",2430,"Census","All Households"
"48820",2021-07-01,"2021","Total",10475,"Census","All Households"
