"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48810",2006-07-01,"2006","15 - 24",3025,"Census","All Households"
"48810",2006-07-01,"2006","25 - 34",5945,"Census","All Households"
"48810",2006-07-01,"2006","35 - 44",6670,"Census","All Households"
"48810",2006-07-01,"2006","45 - 54",7700,"Census","All Households"
"48810",2006-07-01,"2006","55 - 64",5680,"Census","All Households"
"48810",2006-07-01,"2006","Total 65+",8280,"Census","All Households"
"48810",2006-07-01,"2006","Total",37300,"Census","All Households"
"48810",2011-07-01,"2011","15 - 24",2735,"Census","All Households"
"48810",2011-07-01,"2011","25 - 34",7440,"Census","All Households"
"48810",2011-07-01,"2011","35 - 44",6635,"Census","All Households"
"48810",2011-07-01,"2011","45 - 54",8505,"Census","All Households"
"48810",2011-07-01,"2011","55 - 64",7265,"Census","All Households"
"48810",2011-07-01,"2011","Total 65+",8975,"Census","All Households"
"48810",2011-07-01,"2011","Total",41555,"Census","All Households"
"48810",2016-07-01,"2016","15 - 24",2805,"Census","All Households"
"48810",2016-07-01,"2016","25 - 34",8215,"Census","All Households"
"48810",2016-07-01,"2016","35 - 44",7485,"Census","All Households"
"48810",2016-07-01,"2016","45 - 54",7860,"Census","All Households"
"48810",2016-07-01,"2016","55 - 64",8535,"Census","All Households"
"48810",2016-07-01,"2016","Total 65+",10795,"Census","All Households"
"48810",2016-07-01,"2016","Total",45695,"Census","All Households"
"48810",2021-07-01,"2021","15 - 24",2810,"Census","All Households"
"48810",2021-07-01,"2021","25 - 34",8265,"Census","All Households"
"48810",2021-07-01,"2021","35 - 44",8715,"Census","All Households"
"48810",2021-07-01,"2021","45 - 54",7595,"Census","All Households"
"48810",2021-07-01,"2021","55 - 64",8685,"Census","All Households"
"48810",2021-07-01,"2021","Total 65+",12580,"Census","All Households"
"48810",2021-07-01,"2021","Total",48650,"Census","All Households"
