"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59943",2006-07-01,"2006","15 - 24",650,"Census","All Households"
"59943",2006-07-01,"2006","25 - 34",2110,"Census","All Households"
"59943",2006-07-01,"2006","35 - 44",3720,"Census","All Households"
"59943",2006-07-01,"2006","45 - 54",4615,"Census","All Households"
"59943",2006-07-01,"2006","55 - 64",4245,"Census","All Households"
"59943",2006-07-01,"2006","Total 65+",5960,"Census","All Households"
"59943",2006-07-01,"2006","Total",21300,"Census","All Households"
"59943",2011-07-01,"2011","15 - 24",615,"Census","All Households"
"59943",2011-07-01,"2011","25 - 34",2485,"Census","All Households"
"59943",2011-07-01,"2011","35 - 44",3305,"Census","All Households"
"59943",2011-07-01,"2011","45 - 54",5090,"Census","All Households"
"59943",2011-07-01,"2011","55 - 64",5305,"Census","All Households"
"59943",2011-07-01,"2011","Total 65+",7705,"Census","All Households"
"59943",2011-07-01,"2011","Total",24510,"Census","All Households"
"59943",2016-07-01,"2016","15 - 24",565,"Census","All Households"
"59943",2016-07-01,"2016","25 - 34",2250,"Census","All Households"
"59943",2016-07-01,"2016","35 - 44",2950,"Census","All Households"
"59943",2016-07-01,"2016","45 - 54",4165,"Census","All Households"
"59943",2016-07-01,"2016","55 - 64",5465,"Census","All Households"
"59943",2016-07-01,"2016","Total 65+",9040,"Census","All Households"
"59943",2016-07-01,"2016","Total",24435,"Census","All Households"
"59943",2021-07-01,"2021","15 - 24",470,"Census","All Households"
"59943",2021-07-01,"2021","25 - 34",2685,"Census","All Households"
"59943",2021-07-01,"2021","35 - 44",3955,"Census","All Households"
"59943",2021-07-01,"2021","45 - 54",4045,"Census","All Households"
"59943",2021-07-01,"2021","55 - 64",5895,"Census","All Households"
"59943",2021-07-01,"2021","Total 65+",11160,"Census","All Households"
"59943",2021-07-01,"2021","Total",28210,"Census","All Households"
