"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"12210",2006-07-01,"2006","0 - 14",4490,"Census","All Households"
"12210",2006-07-01,"2006","15 - 24",3235,"Census","All Households"
"12210",2006-07-01,"2006","25 - 34",2825,"Census","All Households"
"12210",2006-07-01,"2006","35 - 44",3860,"Census","All Households"
"12210",2006-07-01,"2006","45 - 54",4250,"Census","All Households"
"12210",2006-07-01,"2006","55 - 64",3340,"Census","All Households"
"12210",2006-07-01,"2006","Total 65+",3970,"Census","All Households"
"12210",2006-07-01,"2006","Total",25970,"Census","All Households"
"12210",2011-07-01,"2011","0 - 14",4210,"Census","All Households"
"12210",2011-07-01,"2011","15 - 24",3350,"Census","All Households"
"12210",2011-07-01,"2011","25 - 34",2610,"Census","All Households"
"12210",2011-07-01,"2011","35 - 44",3370,"Census","All Households"
"12210",2011-07-01,"2011","45 - 54",4375,"Census","All Households"
"12210",2011-07-01,"2011","55 - 64",3870,"Census","All Households"
"12210",2011-07-01,"2011","Total 65+",4570,"Census","All Households"
"12210",2011-07-01,"2011","Total",26360,"Census","All Households"
"12210",2016-07-01,"2016","0 - 14",3985,"Census","All Households"
"12210",2016-07-01,"2016","15 - 24",3070,"Census","All Households"
"12210",2016-07-01,"2016","25 - 34",2365,"Census","All Households"
"12210",2016-07-01,"2016","35 - 44",3100,"Census","All Households"
"12210",2016-07-01,"2016","45 - 54",3980,"Census","All Households"
"12210",2016-07-01,"2016","55 - 64",4240,"Census","All Households"
"12210",2016-07-01,"2016","Total 65+",5155,"Census","All Households"
"12210",2016-07-01,"2016","Total",25890,"Census","All Households"
"12210",2021-07-01,"2021","0 - 14",3840,"Census","All Households"
"12210",2021-07-01,"2021","15 - 24",2805,"Census","All Households"
"12210",2021-07-01,"2021","25 - 34",3005,"Census","All Households"
"12210",2021-07-01,"2021","35 - 44",3015,"Census","All Households"
"12210",2021-07-01,"2021","45 - 54",3480,"Census","All Households"
"12210",2021-07-01,"2021","55 - 64",4415,"Census","All Households"
"12210",2021-07-01,"2021","Total 65+",6040,"Census","All Households"
"12210",2021-07-01,"2021","Total",26600,"Census","All Households"
