"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"11105",2006-07-01,"2006","15 - 24",1070,"Census","All Households"
"11105",2006-07-01,"2006","25 - 34",3140,"Census","All Households"
"11105",2006-07-01,"2006","35 - 44",4710,"Census","All Households"
"11105",2006-07-01,"2006","45 - 54",5225,"Census","All Households"
"11105",2006-07-01,"2006","55 - 64",4175,"Census","All Households"
"11105",2006-07-01,"2006","Total 65+",5070,"Census","All Households"
"11105",2006-07-01,"2006","Total",23400,"Census","All Households"
"11105",2011-07-01,"2011","15 - 24",1200,"Census","All Households"
"11105",2011-07-01,"2011","25 - 34",3565,"Census","All Households"
"11105",2011-07-01,"2011","35 - 44",4410,"Census","All Households"
"11105",2011-07-01,"2011","45 - 54",5760,"Census","All Households"
"11105",2011-07-01,"2011","55 - 64",5380,"Census","All Households"
"11105",2011-07-01,"2011","Total 65+",5890,"Census","All Households"
"11105",2011-07-01,"2011","Total",26205,"Census","All Households"
"11105",2016-07-01,"2016","15 - 24",1240,"Census","All Households"
"11105",2016-07-01,"2016","25 - 34",4140,"Census","All Households"
"11105",2016-07-01,"2016","35 - 44",4695,"Census","All Households"
"11105",2016-07-01,"2016","45 - 54",5600,"Census","All Households"
"11105",2016-07-01,"2016","55 - 64",5800,"Census","All Households"
"11105",2016-07-01,"2016","Total 65+",7480,"Census","All Households"
"11105",2016-07-01,"2016","Total",28950,"Census","All Households"
"11105",2021-07-01,"2021","15 - 24",1770,"Census","All Households"
"11105",2021-07-01,"2021","25 - 34",4655,"Census","All Households"
"11105",2021-07-01,"2021","35 - 44",5370,"Census","All Households"
"11105",2021-07-01,"2021","45 - 54",5560,"Census","All Households"
"11105",2021-07-01,"2021","55 - 64",6260,"Census","All Households"
"11105",2021-07-01,"2021","Total 65+",9335,"Census","All Households"
"11105",2021-07-01,"2021","Total",32945,"Census","All Households"
