"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35502",2006-07-01,"2006","0 - 14",1880,"Census","All Households"
"35502",2006-07-01,"2006","15 - 24",1370,"Census","All Households"
"35502",2006-07-01,"2006","25 - 34",1145,"Census","All Households"
"35502",2006-07-01,"2006","35 - 44",1605,"Census","All Households"
"35502",2006-07-01,"2006","45 - 54",2075,"Census","All Households"
"35502",2006-07-01,"2006","55 - 64",1690,"Census","All Households"
"35502",2006-07-01,"2006","Total 65+",2505,"Census","All Households"
"35502",2006-07-01,"2006","Total",12270,"Census","All Households"
"35502",2011-07-01,"2011","0 - 14",1640,"Census","All Households"
"35502",2011-07-01,"2011","15 - 24",1340,"Census","All Households"
"35502",2011-07-01,"2011","25 - 34",1080,"Census","All Households"
"35502",2011-07-01,"2011","35 - 44",1340,"Census","All Households"
"35502",2011-07-01,"2011","45 - 54",2000,"Census","All Households"
"35502",2011-07-01,"2011","55 - 64",1990,"Census","All Households"
"35502",2011-07-01,"2011","Total 65+",2745,"Census","All Households"
"35502",2011-07-01,"2011","Total",12125,"Census","All Households"
"35502",2016-07-01,"2016","0 - 14",1575,"Census","All Households"
"35502",2016-07-01,"2016","15 - 24",1160,"Census","All Households"
"35502",2016-07-01,"2016","25 - 34",1085,"Census","All Households"
"35502",2016-07-01,"2016","35 - 44",1155,"Census","All Households"
"35502",2016-07-01,"2016","45 - 54",1680,"Census","All Households"
"35502",2016-07-01,"2016","55 - 64",2065,"Census","All Households"
"35502",2016-07-01,"2016","Total 65+",2800,"Census","All Households"
"35502",2016-07-01,"2016","Total",11530,"Census","All Households"
"35502",2021-07-01,"2021","0 - 14",1485,"Census","All Households"
"35502",2021-07-01,"2021","15 - 24",1025,"Census","All Households"
"35502",2021-07-01,"2021","25 - 34",1125,"Census","All Households"
"35502",2021-07-01,"2021","35 - 44",1130,"Census","All Households"
"35502",2021-07-01,"2021","45 - 54",1430,"Census","All Households"
"35502",2021-07-01,"2021","55 - 64",2020,"Census","All Households"
"35502",2021-07-01,"2021","Total 65+",3425,"Census","All Households"
"35502",2021-07-01,"2021","Total",11640,"Census","All Households"
