"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59930",2006-07-01,"2006","0 - 14",16200,"Census","All Households"
"59930",2006-07-01,"2006","15 - 24",10370,"Census","All Households"
"59930",2006-07-01,"2006","25 - 34",8630,"Census","All Households"
"59930",2006-07-01,"2006","35 - 44",11605,"Census","All Households"
"59930",2006-07-01,"2006","45 - 54",11420,"Census","All Households"
"59930",2006-07-01,"2006","55 - 64",9125,"Census","All Households"
"59930",2006-07-01,"2006","Total 65+",13545,"Census","All Households"
"59930",2006-07-01,"2006","Total",80895,"Census","All Households"
"59930",2011-07-01,"2011","0 - 14",17070,"Census","All Households"
"59930",2011-07-01,"2011","15 - 24",11585,"Census","All Households"
"59930",2011-07-01,"2011","25 - 34",10470,"Census","All Households"
"59930",2011-07-01,"2011","35 - 44",11635,"Census","All Households"
"59930",2011-07-01,"2011","45 - 54",13595,"Census","All Households"
"59930",2011-07-01,"2011","55 - 64",11810,"Census","All Households"
"59930",2011-07-01,"2011","Total 65+",16140,"Census","All Households"
"59930",2011-07-01,"2011","Total",92315,"Census","All Households"
"59930",2016-07-01,"2016","0 - 14",18295,"Census","All Households"
"59930",2016-07-01,"2016","15 - 24",11560,"Census","All Households"
"59930",2016-07-01,"2016","25 - 34",11110,"Census","All Households"
"59930",2016-07-01,"2016","35 - 44",11315,"Census","All Households"
"59930",2016-07-01,"2016","45 - 54",13675,"Census","All Households"
"59930",2016-07-01,"2016","55 - 64",13850,"Census","All Households"
"59930",2016-07-01,"2016","Total 65+",19045,"Census","All Households"
"59930",2016-07-01,"2016","Total",98850,"Census","All Households"
"59930",2021-07-01,"2021","0 - 14",20415,"Census","All Households"
"59930",2021-07-01,"2021","15 - 24",12055,"Census","All Households"
"59930",2021-07-01,"2021","25 - 34",13115,"Census","All Households"
"59930",2021-07-01,"2021","35 - 44",14030,"Census","All Households"
"59930",2021-07-01,"2021","45 - 54",13265,"Census","All Households"
"59930",2021-07-01,"2021","55 - 64",15645,"Census","All Households"
"59930",2021-07-01,"2021","Total 65+",23035,"Census","All Households"
"59930",2021-07-01,"2021","Total",111560,"Census","All Households"
