"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"12215",2006-07-01,"2006","15 - 24",710,"Census","All Households"
"12215",2006-07-01,"2006","25 - 34",2205,"Census","All Households"
"12215",2006-07-01,"2006","35 - 44",3685,"Census","All Households"
"12215",2006-07-01,"2006","45 - 54",4145,"Census","All Households"
"12215",2006-07-01,"2006","55 - 64",3320,"Census","All Households"
"12215",2006-07-01,"2006","Total 65+",4720,"Census","All Households"
"12215",2006-07-01,"2006","Total",18780,"Census","All Households"
"12215",2011-07-01,"2011","15 - 24",655,"Census","All Households"
"12215",2011-07-01,"2011","25 - 34",2295,"Census","All Households"
"12215",2011-07-01,"2011","35 - 44",3415,"Census","All Households"
"12215",2011-07-01,"2011","45 - 54",4215,"Census","All Households"
"12215",2011-07-01,"2011","55 - 64",3715,"Census","All Households"
"12215",2011-07-01,"2011","Total 65+",5210,"Census","All Households"
"12215",2011-07-01,"2011","Total",19505,"Census","All Households"
"12215",2016-07-01,"2016","15 - 24",640,"Census","All Households"
"12215",2016-07-01,"2016","25 - 34",2265,"Census","All Households"
"12215",2016-07-01,"2016","35 - 44",2985,"Census","All Households"
"12215",2016-07-01,"2016","45 - 54",3800,"Census","All Households"
"12215",2016-07-01,"2016","55 - 64",4320,"Census","All Households"
"12215",2016-07-01,"2016","Total 65+",6085,"Census","All Households"
"12215",2016-07-01,"2016","Total",20095,"Census","All Households"
"12215",2021-07-01,"2021","15 - 24",605,"Census","All Households"
"12215",2021-07-01,"2021","25 - 34",2430,"Census","All Households"
"12215",2021-07-01,"2021","35 - 44",2845,"Census","All Households"
"12215",2021-07-01,"2021","45 - 54",3525,"Census","All Households"
"12215",2021-07-01,"2021","55 - 64",4345,"Census","All Households"
"12215",2021-07-01,"2021","Total 65+",6945,"Census","All Households"
"12215",2021-07-01,"2021","Total",20695,"Census","All Households"
