"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35537",2006-07-01,"2006","15 - 24",7315,"Census","All Households"
"35537",2006-07-01,"2006","25 - 34",34820,"Census","All Households"
"35537",2006-07-01,"2006","35 - 44",56615,"Census","All Households"
"35537",2006-07-01,"2006","45 - 54",59200,"Census","All Households"
"35537",2006-07-01,"2006","55 - 64",44570,"Census","All Households"
"35537",2006-07-01,"2006","Total 65+",63940,"Census","All Households"
"35537",2006-07-01,"2006","Total",266460,"Census","All Households"
"35537",2011-07-01,"2011","15 - 24",7600,"Census","All Households"
"35537",2011-07-01,"2011","25 - 34",34885,"Census","All Households"
"35537",2011-07-01,"2011","35 - 44",50350,"Census","All Households"
"35537",2011-07-01,"2011","45 - 54",65195,"Census","All Households"
"35537",2011-07-01,"2011","55 - 64",52805,"Census","All Households"
"35537",2011-07-01,"2011","Total 65+",71355,"Census","All Households"
"35537",2011-07-01,"2011","Total",282190,"Census","All Households"
"35537",2016-07-01,"2016","15 - 24",5955,"Census","All Households"
"35537",2016-07-01,"2016","25 - 34",36630,"Census","All Households"
"35537",2016-07-01,"2016","35 - 44",48810,"Census","All Households"
"35537",2016-07-01,"2016","45 - 54",62090,"Census","All Households"
"35537",2016-07-01,"2016","55 - 64",59380,"Census","All Households"
"35537",2016-07-01,"2016","Total 65+",80480,"Census","All Households"
"35537",2016-07-01,"2016","Total",293345,"Census","All Households"
"35537",2021-07-01,"2021","15 - 24",5620,"Census","All Households"
"35537",2021-07-01,"2021","25 - 34",39460,"Census","All Households"
"35537",2021-07-01,"2021","35 - 44",52420,"Census","All Households"
"35537",2021-07-01,"2021","45 - 54",56555,"Census","All Households"
"35537",2021-07-01,"2021","55 - 64",63565,"Census","All Households"
"35537",2021-07-01,"2021","Total 65+",89765,"Census","All Households"
"35537",2021-07-01,"2021","Total",307385,"Census","All Households"
