"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24406",2006-07-01,"2006","15 - 24",395,"Census","All Households"
"24406",2006-07-01,"2006","25 - 34",1590,"Census","All Households"
"24406",2006-07-01,"2006","35 - 44",2590,"Census","All Households"
"24406",2006-07-01,"2006","45 - 54",3260,"Census","All Households"
"24406",2006-07-01,"2006","55 - 64",2345,"Census","All Households"
"24406",2006-07-01,"2006","Total 65+",2410,"Census","All Households"
"24406",2006-07-01,"2006","Total",12605,"Census","All Households"
"24406",2011-07-01,"2011","15 - 24",410,"Census","All Households"
"24406",2011-07-01,"2011","25 - 34",1675,"Census","All Households"
"24406",2011-07-01,"2011","35 - 44",1940,"Census","All Households"
"24406",2011-07-01,"2011","45 - 54",3080,"Census","All Households"
"24406",2011-07-01,"2011","55 - 64",2685,"Census","All Households"
"24406",2011-07-01,"2011","Total 65+",2770,"Census","All Households"
"24406",2011-07-01,"2011","Total",12560,"Census","All Households"
"24406",2016-07-01,"2016","15 - 24",350,"Census","All Households"
"24406",2016-07-01,"2016","25 - 34",1480,"Census","All Households"
"24406",2016-07-01,"2016","35 - 44",1885,"Census","All Households"
"24406",2016-07-01,"2016","45 - 54",2615,"Census","All Households"
"24406",2016-07-01,"2016","55 - 64",2845,"Census","All Households"
"24406",2016-07-01,"2016","Total 65+",3190,"Census","All Households"
"24406",2016-07-01,"2016","Total",12365,"Census","All Households"
"24406",2021-07-01,"2021","15 - 24",410,"Census","All Households"
"24406",2021-07-01,"2021","25 - 34",1415,"Census","All Households"
"24406",2021-07-01,"2021","35 - 44",1845,"Census","All Households"
"24406",2021-07-01,"2021","45 - 54",1930,"Census","All Households"
"24406",2021-07-01,"2021","55 - 64",3035,"Census","All Households"
"24406",2021-07-01,"2021","Total 65+",3725,"Census","All Households"
"24406",2021-07-01,"2021","Total",12355,"Census","All Households"
