"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59939",2006-07-01,"2006","0 - 14",2960,"Census","All Households"
"59939",2006-07-01,"2006","15 - 24",2245,"Census","All Households"
"59939",2006-07-01,"2006","25 - 34",1355,"Census","All Households"
"59939",2006-07-01,"2006","35 - 44",2530,"Census","All Households"
"59939",2006-07-01,"2006","45 - 54",3590,"Census","All Households"
"59939",2006-07-01,"2006","55 - 64",4875,"Census","All Households"
"59939",2006-07-01,"2006","Total 65+",8965,"Census","All Households"
"59939",2006-07-01,"2006","Total",26520,"Census","All Households"
"59939",2011-07-01,"2011","0 - 14",2565,"Census","All Households"
"59939",2011-07-01,"2011","15 - 24",2160,"Census","All Households"
"59939",2011-07-01,"2011","25 - 34",1455,"Census","All Households"
"59939",2011-07-01,"2011","35 - 44",2100,"Census","All Households"
"59939",2011-07-01,"2011","45 - 54",3480,"Census","All Households"
"59939",2011-07-01,"2011","55 - 64",5310,"Census","All Households"
"59939",2011-07-01,"2011","Total 65+",10750,"Census","All Households"
"59939",2011-07-01,"2011","Total",27820,"Census","All Households"
"59939",2016-07-01,"2016","0 - 14",2445,"Census","All Households"
"59939",2016-07-01,"2016","15 - 24",1950,"Census","All Households"
"59939",2016-07-01,"2016","25 - 34",1555,"Census","All Households"
"59939",2016-07-01,"2016","35 - 44",1900,"Census","All Households"
"59939",2016-07-01,"2016","45 - 54",3035,"Census","All Households"
"59939",2016-07-01,"2016","55 - 64",5200,"Census","All Households"
"59939",2016-07-01,"2016","Total 65+",11895,"Census","All Households"
"59939",2016-07-01,"2016","Total",27985,"Census","All Households"
"59939",2021-07-01,"2021","0 - 14",2635,"Census","All Households"
"59939",2021-07-01,"2021","15 - 24",1835,"Census","All Households"
"59939",2021-07-01,"2021","25 - 34",1675,"Census","All Households"
"59939",2021-07-01,"2021","35 - 44",2275,"Census","All Households"
"59939",2021-07-01,"2021","45 - 54",2655,"Census","All Households"
"59939",2021-07-01,"2021","55 - 64",5105,"Census","All Households"
"59939",2021-07-01,"2021","Total 65+",13835,"Census","All Households"
"59939",2021-07-01,"2021","Total",30015,"Census","All Households"
