"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24462",2006-07-01,"2006","0 - 14",621690,"Census","All Households"
"24462",2006-07-01,"2006","15 - 24",461030,"Census","All Households"
"24462",2006-07-01,"2006","25 - 34",507115,"Census","All Households"
"24462",2006-07-01,"2006","35 - 44",569695,"Census","All Households"
"24462",2006-07-01,"2006","45 - 54",563445,"Census","All Households"
"24462",2006-07-01,"2006","55 - 64",416910,"Census","All Households"
"24462",2006-07-01,"2006","Total 65+",495680,"Census","All Households"
"24462",2006-07-01,"2006","Total",3635570,"Census","All Households"
"24462",2011-07-01,"2011","0 - 14",632165,"Census","All Households"
"24462",2011-07-01,"2011","15 - 24",493490,"Census","All Households"
"24462",2011-07-01,"2011","25 - 34",533465,"Census","All Households"
"24462",2011-07-01,"2011","35 - 44",539835,"Census","All Households"
"24462",2011-07-01,"2011","45 - 54",597530,"Census","All Households"
"24462",2011-07-01,"2011","55 - 64",467895,"Census","All Households"
"24462",2011-07-01,"2011","Total 65+",559840,"Census","All Households"
"24462",2011-07-01,"2011","Total",3824220,"Census","All Households"
"24462",2016-07-01,"2016","0 - 14",690420,"Census","All Households"
"24462",2016-07-01,"2016","15 - 24",493730,"Census","All Households"
"24462",2016-07-01,"2016","25 - 34",547355,"Census","All Households"
"24462",2016-07-01,"2016","35 - 44",569125,"Census","All Households"
"24462",2016-07-01,"2016","45 - 54",577465,"Census","All Households"
"24462",2016-07-01,"2016","55 - 64",530060,"Census","All Households"
"24462",2016-07-01,"2016","Total 65+",601635,"Census","All Households"
"24462",2016-07-01,"2016","Total",4009790,"Census","All Households"
"24462",2021-07-01,"2021","0 - 14",720875,"Census","All Households"
"24462",2021-07-01,"2021","15 - 24",483525,"Census","All Households"
"24462",2021-07-01,"2021","25 - 34",581905,"Census","All Households"
"24462",2021-07-01,"2021","35 - 44",601825,"Census","All Households"
"24462",2021-07-01,"2021","45 - 54",551525,"Census","All Households"
"24462",2021-07-01,"2021","55 - 64",562670,"Census","All Households"
"24462",2021-07-01,"2021","Total 65+",704120,"Census","All Households"
"24462",2021-07-01,"2021","Total",4206455,"Census","All Households"
