"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"13330",2006-07-01,"2006","0 - 14",2775,"Census","All Households"
"13330",2006-07-01,"2006","15 - 24",2190,"Census","All Households"
"13330",2006-07-01,"2006","25 - 34",1745,"Census","All Households"
"13330",2006-07-01,"2006","35 - 44",2780,"Census","All Households"
"13330",2006-07-01,"2006","45 - 54",3090,"Census","All Households"
"13330",2006-07-01,"2006","55 - 64",2330,"Census","All Households"
"13330",2006-07-01,"2006","Total 65+",2970,"Census","All Households"
"13330",2006-07-01,"2006","Total",17885,"Census","All Households"
"13330",2011-07-01,"2011","0 - 14",2575,"Census","All Households"
"13330",2011-07-01,"2011","15 - 24",2035,"Census","All Households"
"13330",2011-07-01,"2011","25 - 34",1565,"Census","All Households"
"13330",2011-07-01,"2011","35 - 44",2160,"Census","All Households"
"13330",2011-07-01,"2011","45 - 54",3290,"Census","All Households"
"13330",2011-07-01,"2011","55 - 64",2880,"Census","All Households"
"13330",2011-07-01,"2011","Total 65+",3330,"Census","All Households"
"13330",2011-07-01,"2011","Total",17840,"Census","All Households"
"13330",2016-07-01,"2016","0 - 14",2110,"Census","All Households"
"13330",2016-07-01,"2016","15 - 24",1565,"Census","All Households"
"13330",2016-07-01,"2016","25 - 34",1415,"Census","All Households"
"13330",2016-07-01,"2016","35 - 44",1600,"Census","All Households"
"13330",2016-07-01,"2016","45 - 54",2470,"Census","All Households"
"13330",2016-07-01,"2016","55 - 64",2785,"Census","All Households"
"13330",2016-07-01,"2016","Total 65+",3205,"Census","All Households"
"13330",2016-07-01,"2016","Total",15145,"Census","All Households"
"13330",2021-07-01,"2021","0 - 14",1545,"Census","All Households"
"13330",2021-07-01,"2021","15 - 24",1220,"Census","All Households"
"13330",2021-07-01,"2021","25 - 34",1240,"Census","All Households"
"13330",2021-07-01,"2021","35 - 44",1285,"Census","All Households"
"13330",2021-07-01,"2021","45 - 54",1520,"Census","All Households"
"13330",2021-07-01,"2021","55 - 64",2575,"Census","All Households"
"13330",2021-07-01,"2021","Total 65+",3275,"Census","All Households"
"13330",2021-07-01,"2021","Total",12655,"Census","All Households"
