"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"10001",2006-07-01,"2006","0 - 14",29280,"Census","All Households"
"10001",2006-07-01,"2006","15 - 24",26280,"Census","All Households"
"10001",2006-07-01,"2006","25 - 34",25850,"Census","All Households"
"10001",2006-07-01,"2006","35 - 44",28815,"Census","All Households"
"10001",2006-07-01,"2006","45 - 54",28745,"Census","All Households"
"10001",2006-07-01,"2006","55 - 64",21385,"Census","All Households"
"10001",2006-07-01,"2006","Total 65+",20760,"Census","All Households"
"10001",2006-07-01,"2006","Total",181110,"Census","All Households"
"10001",2011-07-01,"2011","0 - 14",31250,"Census","All Households"
"10001",2011-07-01,"2011","15 - 24",26530,"Census","All Households"
"10001",2011-07-01,"2011","25 - 34",28455,"Census","All Households"
"10001",2011-07-01,"2011","35 - 44",28715,"Census","All Households"
"10001",2011-07-01,"2011","45 - 54",30970,"Census","All Households"
"10001",2011-07-01,"2011","55 - 64",25985,"Census","All Households"
"10001",2011-07-01,"2011","Total 65+",25055,"Census","All Households"
"10001",2011-07-01,"2011","Total",196965,"Census","All Households"
"10001",2016-07-01,"2016","0 - 14",32385,"Census","All Households"
"10001",2016-07-01,"2016","15 - 24",24815,"Census","All Households"
"10001",2016-07-01,"2016","25 - 34",29975,"Census","All Households"
"10001",2016-07-01,"2016","35 - 44",29080,"Census","All Households"
"10001",2016-07-01,"2016","45 - 54",30575,"Census","All Households"
"10001",2016-07-01,"2016","55 - 64",27770,"Census","All Households"
"10001",2016-07-01,"2016","Total 65+",28710,"Census","All Households"
"10001",2016-07-01,"2016","Total",203305,"Census","All Households"
"10001",2021-07-01,"2021","0 - 14",31540,"Census","All Households"
"10001",2021-07-01,"2021","15 - 24",24720,"Census","All Households"
"10001",2021-07-01,"2021","25 - 34",27930,"Census","All Households"
"10001",2021-07-01,"2021","35 - 44",29490,"Census","All Households"
"10001",2021-07-01,"2021","45 - 54",29125,"Census","All Households"
"10001",2021-07-01,"2021","55 - 64",29725,"Census","All Households"
"10001",2021-07-01,"2021","Total 65+",36295,"Census","All Households"
"10001",2021-07-01,"2021","Total",208820,"Census","All Households"
