"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59940",2006-07-01,"2006","0 - 14",4195,"Census","All Households"
"59940",2006-07-01,"2006","15 - 24",2925,"Census","All Households"
"59940",2006-07-01,"2006","25 - 34",2270,"Census","All Households"
"59940",2006-07-01,"2006","35 - 44",3265,"Census","All Households"
"59940",2006-07-01,"2006","45 - 54",4435,"Census","All Households"
"59940",2006-07-01,"2006","55 - 64",3790,"Census","All Households"
"59940",2006-07-01,"2006","Total 65+",4410,"Census","All Households"
"59940",2006-07-01,"2006","Total",25300,"Census","All Households"
"59940",2011-07-01,"2011","0 - 14",3940,"Census","All Households"
"59940",2011-07-01,"2011","15 - 24",2780,"Census","All Households"
"59940",2011-07-01,"2011","25 - 34",2335,"Census","All Households"
"59940",2011-07-01,"2011","35 - 44",2840,"Census","All Households"
"59940",2011-07-01,"2011","45 - 54",4145,"Census","All Households"
"59940",2011-07-01,"2011","55 - 64",4305,"Census","All Households"
"59940",2011-07-01,"2011","Total 65+",5120,"Census","All Households"
"59940",2011-07-01,"2011","Total",25470,"Census","All Households"
"59940",2016-07-01,"2016","0 - 14",3720,"Census","All Households"
"59940",2016-07-01,"2016","15 - 24",2545,"Census","All Households"
"59940",2016-07-01,"2016","25 - 34",2330,"Census","All Households"
"59940",2016-07-01,"2016","35 - 44",2495,"Census","All Households"
"59940",2016-07-01,"2016","45 - 54",3505,"Census","All Households"
"59940",2016-07-01,"2016","55 - 64",4360,"Census","All Households"
"59940",2016-07-01,"2016","Total 65+",5765,"Census","All Households"
"59940",2016-07-01,"2016","Total",24715,"Census","All Households"
"59940",2021-07-01,"2021","0 - 14",3590,"Census","All Households"
"59940",2021-07-01,"2021","15 - 24",2295,"Census","All Households"
"59940",2021-07-01,"2021","25 - 34",2710,"Census","All Households"
"59940",2021-07-01,"2021","35 - 44",2805,"Census","All Households"
"59940",2021-07-01,"2021","45 - 54",2945,"Census","All Households"
"59940",2021-07-01,"2021","55 - 64",4290,"Census","All Households"
"59940",2021-07-01,"2021","Total 65+",6750,"Census","All Households"
"59940",2021-07-01,"2021","Total",25380,"Census","All Households"
