"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"48850",2006-07-01,"2006","0 - 14",15735,"Census","All Households"
"48850",2006-07-01,"2006","15 - 24",12540,"Census","All Households"
"48850",2006-07-01,"2006","25 - 34",12500,"Census","All Households"
"48850",2006-07-01,"2006","35 - 44",10845,"Census","All Households"
"48850",2006-07-01,"2006","45 - 54",10040,"Census","All Households"
"48850",2006-07-01,"2006","55 - 64",5275,"Census","All Households"
"48850",2006-07-01,"2006","Total 65+",4935,"Census","All Households"
"48850",2006-07-01,"2006","Total",71865,"Census","All Households"
"48850",2011-07-01,"2011","0 - 14",11670,"Census","All Households"
"48850",2011-07-01,"2011","15 - 24",8925,"Census","All Households"
"48850",2011-07-01,"2011","25 - 34",11770,"Census","All Households"
"48850",2011-07-01,"2011","35 - 44",7850,"Census","All Households"
"48850",2011-07-01,"2011","45 - 54",7150,"Census","All Households"
"48850",2011-07-01,"2011","55 - 64",4240,"Census","All Households"
"48850",2011-07-01,"2011","Total 65+",3425,"Census","All Households"
"48850",2011-07-01,"2011","Total",55030,"Census","All Households"
"48850",2016-07-01,"2016","0 - 14",13655,"Census","All Households"
"48850",2016-07-01,"2016","15 - 24",8580,"Census","All Households"
"48850",2016-07-01,"2016","25 - 34",13345,"Census","All Households"
"48850",2016-07-01,"2016","35 - 44",9640,"Census","All Households"
"48850",2016-07-01,"2016","45 - 54",7310,"Census","All Households"
"48850",2016-07-01,"2016","55 - 64",5695,"Census","All Households"
"48850",2016-07-01,"2016","Total 65+",3825,"Census","All Households"
"48850",2016-07-01,"2016","Total",62055,"Census","All Households"
"48850",2021-07-01,"2021","0 - 14",13955,"Census","All Households"
"48850",2021-07-01,"2021","15 - 24",7900,"Census","All Households"
"48850",2021-07-01,"2021","25 - 34",11345,"Census","All Households"
"48850",2021-07-01,"2021","35 - 44",10900,"Census","All Households"
"48850",2021-07-01,"2021","45 - 54",7455,"Census","All Households"
"48850",2021-07-01,"2021","55 - 64",6360,"Census","All Households"
"48850",2021-07-01,"2021","Total 65+",5275,"Census","All Households"
"48850",2021-07-01,"2021","Total",63180,"Census","All Households"
