"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24481",2006-07-01,"2006","0 - 14",3290,"Census","All Households"
"24481",2006-07-01,"2006","15 - 24",2490,"Census","All Households"
"24481",2006-07-01,"2006","25 - 34",2130,"Census","All Households"
"24481",2006-07-01,"2006","35 - 44",2525,"Census","All Households"
"24481",2006-07-01,"2006","45 - 54",3110,"Census","All Households"
"24481",2006-07-01,"2006","55 - 64",2140,"Census","All Households"
"24481",2006-07-01,"2006","Total 65+",2235,"Census","All Households"
"24481",2006-07-01,"2006","Total",17915,"Census","All Households"
"24481",2011-07-01,"2011","0 - 14",2855,"Census","All Households"
"24481",2011-07-01,"2011","15 - 24",2195,"Census","All Households"
"24481",2011-07-01,"2011","25 - 34",2080,"Census","All Households"
"24481",2011-07-01,"2011","35 - 44",1990,"Census","All Households"
"24481",2011-07-01,"2011","45 - 54",2845,"Census","All Households"
"24481",2011-07-01,"2011","55 - 64",2535,"Census","All Households"
"24481",2011-07-01,"2011","Total 65+",2590,"Census","All Households"
"24481",2011-07-01,"2011","Total",17090,"Census","All Households"
"24481",2016-07-01,"2016","0 - 14",2050,"Census","All Households"
"24481",2016-07-01,"2016","15 - 24",1480,"Census","All Households"
"24481",2016-07-01,"2016","25 - 34",1415,"Census","All Households"
"24481",2016-07-01,"2016","35 - 44",1450,"Census","All Households"
"24481",2016-07-01,"2016","45 - 54",1715,"Census","All Households"
"24481",2016-07-01,"2016","55 - 64",2035,"Census","All Households"
"24481",2016-07-01,"2016","Total 65+",2100,"Census","All Households"
"24481",2016-07-01,"2016","Total",12250,"Census","All Households"
"24481",2021-07-01,"2021","0 - 14",3255,"Census","All Households"
"24481",2021-07-01,"2021","15 - 24",1985,"Census","All Households"
"24481",2021-07-01,"2021","25 - 34",2100,"Census","All Households"
"24481",2021-07-01,"2021","35 - 44",2320,"Census","All Households"
"24481",2021-07-01,"2021","45 - 54",2105,"Census","All Households"
"24481",2021-07-01,"2021","55 - 64",2875,"Census","All Households"
"24481",2021-07-01,"2021","Total 65+",3570,"Census","All Households"
"24481",2021-07-01,"2021","Total",18215,"Census","All Households"
