"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24452",2006-07-01,"2006","0 - 14",8090,"Census","All Households"
"24452",2006-07-01,"2006","15 - 24",7440,"Census","All Households"
"24452",2006-07-01,"2006","25 - 34",6355,"Census","All Households"
"24452",2006-07-01,"2006","35 - 44",7335,"Census","All Households"
"24452",2006-07-01,"2006","45 - 54",9140,"Census","All Households"
"24452",2006-07-01,"2006","55 - 64",7575,"Census","All Households"
"24452",2006-07-01,"2006","Total 65+",9895,"Census","All Households"
"24452",2006-07-01,"2006","Total",55825,"Census","All Households"
"24452",2011-07-01,"2011","0 - 14",7915,"Census","All Households"
"24452",2011-07-01,"2011","15 - 24",7195,"Census","All Households"
"24452",2011-07-01,"2011","25 - 34",6720,"Census","All Households"
"24452",2011-07-01,"2011","35 - 44",6215,"Census","All Households"
"24452",2011-07-01,"2011","45 - 54",8950,"Census","All Households"
"24452",2011-07-01,"2011","55 - 64",8495,"Census","All Households"
"24452",2011-07-01,"2011","Total 65+",11305,"Census","All Households"
"24452",2011-07-01,"2011","Total",56795,"Census","All Households"
"24452",2016-07-01,"2016","0 - 14",8730,"Census","All Households"
"24452",2016-07-01,"2016","15 - 24",6700,"Census","All Households"
"24452",2016-07-01,"2016","25 - 34",6765,"Census","All Households"
"24452",2016-07-01,"2016","35 - 44",6705,"Census","All Households"
"24452",2016-07-01,"2016","45 - 54",7725,"Census","All Households"
"24452",2016-07-01,"2016","55 - 64",8820,"Census","All Households"
"24452",2016-07-01,"2016","Total 65+",10995,"Census","All Households"
"24452",2016-07-01,"2016","Total",56440,"Census","All Households"
"24452",2021-07-01,"2021","0 - 14",9075,"Census","All Households"
"24452",2021-07-01,"2021","15 - 24",6115,"Census","All Households"
"24452",2021-07-01,"2021","25 - 34",6720,"Census","All Households"
"24452",2021-07-01,"2021","35 - 44",7355,"Census","All Households"
"24452",2021-07-01,"2021","45 - 54",6555,"Census","All Households"
"24452",2021-07-01,"2021","55 - 64",8550,"Census","All Households"
"24452",2021-07-01,"2021","Total 65+",13190,"Census","All Households"
"24452",2021-07-01,"2021","Total",57575,"Census","All Households"
