"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"47750",2006-07-01,"2006","0 - 14",2115,"Census","All Households"
"47750",2006-07-01,"2006","15 - 24",1720,"Census","All Households"
"47750",2006-07-01,"2006","25 - 34",1405,"Census","All Households"
"47750",2006-07-01,"2006","35 - 44",1585,"Census","All Households"
"47750",2006-07-01,"2006","45 - 54",1670,"Census","All Households"
"47750",2006-07-01,"2006","55 - 64",995,"Census","All Households"
"47750",2006-07-01,"2006","Total 65+",1650,"Census","All Households"
"47750",2006-07-01,"2006","Total",11135,"Census","All Households"
"47750",2011-07-01,"2011","0 - 14",2355,"Census","All Households"
"47750",2011-07-01,"2011","15 - 24",1955,"Census","All Households"
"47750",2011-07-01,"2011","25 - 34",2020,"Census","All Households"
"47750",2011-07-01,"2011","35 - 44",1665,"Census","All Households"
"47750",2011-07-01,"2011","45 - 54",2020,"Census","All Households"
"47750",2011-07-01,"2011","55 - 64",1330,"Census","All Households"
"47750",2011-07-01,"2011","Total 65+",1635,"Census","All Households"
"47750",2011-07-01,"2011","Total",12970,"Census","All Households"
"47750",2016-07-01,"2016","0 - 14",2560,"Census","All Households"
"47750",2016-07-01,"2016","15 - 24",1750,"Census","All Households"
"47750",2016-07-01,"2016","25 - 34",2130,"Census","All Households"
"47750",2016-07-01,"2016","35 - 44",1910,"Census","All Households"
"47750",2016-07-01,"2016","45 - 54",1845,"Census","All Households"
"47750",2016-07-01,"2016","55 - 64",1645,"Census","All Households"
"47750",2016-07-01,"2016","Total 65+",1560,"Census","All Households"
"47750",2016-07-01,"2016","Total",13395,"Census","All Households"
"47750",2021-07-01,"2021","0 - 14",2420,"Census","All Households"
"47750",2021-07-01,"2021","15 - 24",1425,"Census","All Households"
"47750",2021-07-01,"2021","25 - 34",1750,"Census","All Households"
"47750",2021-07-01,"2021","35 - 44",1850,"Census","All Households"
"47750",2021-07-01,"2021","45 - 54",1480,"Census","All Households"
"47750",2021-07-01,"2021","55 - 64",1790,"Census","All Households"
"47750",2021-07-01,"2021","Total 65+",1840,"Census","All Households"
"47750",2021-07-01,"2021","Total",12555,"Census","All Households"
