"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24447",2006-07-01,"2006","0 - 14",13275,"Census","All Households"
"24447",2006-07-01,"2006","15 - 24",9760,"Census","All Households"
"24447",2006-07-01,"2006","25 - 34",10310,"Census","All Households"
"24447",2006-07-01,"2006","35 - 44",10915,"Census","All Households"
"24447",2006-07-01,"2006","45 - 54",12545,"Census","All Households"
"24447",2006-07-01,"2006","55 - 64",10040,"Census","All Households"
"24447",2006-07-01,"2006","Total 65+",11265,"Census","All Households"
"24447",2006-07-01,"2006","Total",78110,"Census","All Households"
"24447",2011-07-01,"2011","0 - 14",14700,"Census","All Households"
"24447",2011-07-01,"2011","15 - 24",10610,"Census","All Households"
"24447",2011-07-01,"2011","25 - 34",11340,"Census","All Households"
"24447",2011-07-01,"2011","35 - 44",10610,"Census","All Households"
"24447",2011-07-01,"2011","45 - 54",13535,"Census","All Households"
"24447",2011-07-01,"2011","55 - 64",12900,"Census","All Households"
"24447",2011-07-01,"2011","Total 65+",14785,"Census","All Households"
"24447",2011-07-01,"2011","Total",88480,"Census","All Households"
"24447",2016-07-01,"2016","0 - 14",16240,"Census","All Households"
"24447",2016-07-01,"2016","15 - 24",10600,"Census","All Households"
"24447",2016-07-01,"2016","25 - 34",10990,"Census","All Households"
"24447",2016-07-01,"2016","35 - 44",12400,"Census","All Households"
"24447",2016-07-01,"2016","45 - 54",12645,"Census","All Households"
"24447",2016-07-01,"2016","55 - 64",14205,"Census","All Households"
"24447",2016-07-01,"2016","Total 65+",15795,"Census","All Households"
"24447",2016-07-01,"2016","Total",92870,"Census","All Households"
"24447",2021-07-01,"2021","0 - 14",16985,"Census","All Households"
"24447",2021-07-01,"2021","15 - 24",10570,"Census","All Households"
"24447",2021-07-01,"2021","25 - 34",11540,"Census","All Households"
"24447",2021-07-01,"2021","35 - 44",13120,"Census","All Households"
"24447",2021-07-01,"2021","45 - 54",11640,"Census","All Households"
"24447",2021-07-01,"2021","55 - 64",14450,"Census","All Households"
"24447",2021-07-01,"2021","Total 65+",20260,"Census","All Households"
"24447",2021-07-01,"2021","Total",98570,"Census","All Households"
