"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35582",2006-07-01,"2006","0 - 14",1245,"Census","All Households"
"35582",2006-07-01,"2006","15 - 24",1080,"Census","All Households"
"35582",2006-07-01,"2006","25 - 34",655,"Census","All Households"
"35582",2006-07-01,"2006","35 - 44",1075,"Census","All Households"
"35582",2006-07-01,"2006","45 - 54",1760,"Census","All Households"
"35582",2006-07-01,"2006","55 - 64",2075,"Census","All Households"
"35582",2006-07-01,"2006","Total 65+",3660,"Census","All Households"
"35582",2006-07-01,"2006","Total",11550,"Census","All Households"
"35582",2011-07-01,"2011","0 - 14",1150,"Census","All Households"
"35582",2011-07-01,"2011","15 - 24",995,"Census","All Households"
"35582",2011-07-01,"2011","25 - 34",675,"Census","All Households"
"35582",2011-07-01,"2011","35 - 44",880,"Census","All Households"
"35582",2011-07-01,"2011","45 - 54",1605,"Census","All Households"
"35582",2011-07-01,"2011","55 - 64",2060,"Census","All Households"
"35582",2011-07-01,"2011","Total 65+",3985,"Census","All Households"
"35582",2011-07-01,"2011","Total",11350,"Census","All Households"
"35582",2016-07-01,"2016","0 - 14",1110,"Census","All Households"
"35582",2016-07-01,"2016","15 - 24",755,"Census","All Households"
"35582",2016-07-01,"2016","25 - 34",785,"Census","All Households"
"35582",2016-07-01,"2016","35 - 44",785,"Census","All Households"
"35582",2016-07-01,"2016","45 - 54",1205,"Census","All Households"
"35582",2016-07-01,"2016","55 - 64",2010,"Census","All Households"
"35582",2016-07-01,"2016","Total 65+",3930,"Census","All Households"
"35582",2016-07-01,"2016","Total",10585,"Census","All Households"
"35582",2021-07-01,"2021","0 - 14",1175,"Census","All Households"
"35582",2021-07-01,"2021","15 - 24",725,"Census","All Households"
"35582",2021-07-01,"2021","25 - 34",875,"Census","All Households"
"35582",2021-07-01,"2021","35 - 44",930,"Census","All Households"
"35582",2021-07-01,"2021","45 - 54",1010,"Census","All Households"
"35582",2021-07-01,"2021","55 - 64",2105,"Census","All Households"
"35582",2021-07-01,"2021","Total 65+",4410,"Census","All Households"
"35582",2021-07-01,"2021","Total",11225,"Census","All Households"
