"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35541",2006-07-01,"2006","15 - 24",7290,"Census","All Households"
"35541",2006-07-01,"2006","25 - 34",28900,"Census","All Households"
"35541",2006-07-01,"2006","35 - 44",38990,"Census","All Households"
"35541",2006-07-01,"2006","45 - 54",36995,"Census","All Households"
"35541",2006-07-01,"2006","55 - 64",26035,"Census","All Households"
"35541",2006-07-01,"2006","Total 65+",30975,"Census","All Households"
"35541",2006-07-01,"2006","Total",169175,"Census","All Households"
"35541",2011-07-01,"2011","15 - 24",7115,"Census","All Households"
"35541",2011-07-01,"2011","25 - 34",29620,"Census","All Households"
"35541",2011-07-01,"2011","35 - 44",36795,"Census","All Households"
"35541",2011-07-01,"2011","45 - 54",42060,"Census","All Households"
"35541",2011-07-01,"2011","55 - 64",31065,"Census","All Households"
"35541",2011-07-01,"2011","Total 65+",34835,"Census","All Households"
"35541",2011-07-01,"2011","Total",181495,"Census","All Households"
"35541",2016-07-01,"2016","15 - 24",7505,"Census","All Households"
"35541",2016-07-01,"2016","25 - 34",31545,"Census","All Households"
"35541",2016-07-01,"2016","35 - 44",36570,"Census","All Households"
"35541",2016-07-01,"2016","45 - 54",43280,"Census","All Households"
"35541",2016-07-01,"2016","55 - 64",37845,"Census","All Households"
"35541",2016-07-01,"2016","Total 65+",43765,"Census","All Households"
"35541",2016-07-01,"2016","Total",200495,"Census","All Households"
"35541",2021-07-01,"2021","15 - 24",7940,"Census","All Households"
"35541",2021-07-01,"2021","25 - 34",35945,"Census","All Households"
"35541",2021-07-01,"2021","35 - 44",40890,"Census","All Households"
"35541",2021-07-01,"2021","45 - 54",40960,"Census","All Households"
"35541",2021-07-01,"2021","55 - 64",41455,"Census","All Households"
"35541",2021-07-01,"2021","Total 65+",51875,"Census","All Households"
"35541",2021-07-01,"2021","Total",219060,"Census","All Households"
