"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24480",2006-07-01,"2006","0 - 14",5965,"Census","All Households"
"24480",2006-07-01,"2006","15 - 24",4165,"Census","All Households"
"24480",2006-07-01,"2006","25 - 34",3775,"Census","All Households"
"24480",2006-07-01,"2006","35 - 44",4890,"Census","All Households"
"24480",2006-07-01,"2006","45 - 54",5765,"Census","All Households"
"24480",2006-07-01,"2006","55 - 64",3930,"Census","All Households"
"24480",2006-07-01,"2006","Total 65+",3805,"Census","All Households"
"24480",2006-07-01,"2006","Total",32285,"Census","All Households"
"24480",2011-07-01,"2011","0 - 14",5845,"Census","All Households"
"24480",2011-07-01,"2011","15 - 24",4470,"Census","All Households"
"24480",2011-07-01,"2011","25 - 34",4035,"Census","All Households"
"24480",2011-07-01,"2011","35 - 44",4120,"Census","All Households"
"24480",2011-07-01,"2011","45 - 54",5820,"Census","All Households"
"24480",2011-07-01,"2011","55 - 64",4600,"Census","All Households"
"24480",2011-07-01,"2011","Total 65+",4375,"Census","All Households"
"24480",2011-07-01,"2011","Total",33265,"Census","All Households"
"24480",2016-07-01,"2016","0 - 14",5980,"Census","All Households"
"24480",2016-07-01,"2016","15 - 24",3955,"Census","All Households"
"24480",2016-07-01,"2016","25 - 34",4265,"Census","All Households"
"24480",2016-07-01,"2016","35 - 44",4075,"Census","All Households"
"24480",2016-07-01,"2016","45 - 54",4805,"Census","All Households"
"24480",2016-07-01,"2016","55 - 64",5255,"Census","All Households"
"24480",2016-07-01,"2016","Total 65+",4825,"Census","All Households"
"24480",2016-07-01,"2016","Total",33160,"Census","All Households"
"24480",2021-07-01,"2021","0 - 14",6090,"Census","All Households"
"24480",2021-07-01,"2021","15 - 24",3520,"Census","All Households"
"24480",2021-07-01,"2021","25 - 34",4305,"Census","All Households"
"24480",2021-07-01,"2021","35 - 44",4225,"Census","All Households"
"24480",2021-07-01,"2021","45 - 54",3970,"Census","All Households"
"24480",2021-07-01,"2021","55 - 64",5320,"Census","All Households"
"24480",2021-07-01,"2021","Total 65+",5990,"Census","All Households"
"24480",2021-07-01,"2021","Total",33420,"Census","All Households"
