"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35559",2006-07-01,"2006","15 - 24",4335,"Census","All Households"
"35559",2006-07-01,"2006","25 - 34",19190,"Census","All Households"
"35559",2006-07-01,"2006","35 - 44",28120,"Census","All Households"
"35559",2006-07-01,"2006","45 - 54",26715,"Census","All Households"
"35559",2006-07-01,"2006","55 - 64",20530,"Census","All Households"
"35559",2006-07-01,"2006","Total 65+",26945,"Census","All Households"
"35559",2006-07-01,"2006","Total",125840,"Census","All Households"
"35559",2011-07-01,"2011","15 - 24",3945,"Census","All Households"
"35559",2011-07-01,"2011","25 - 34",15305,"Census","All Households"
"35559",2011-07-01,"2011","35 - 44",23885,"Census","All Households"
"35559",2011-07-01,"2011","45 - 54",29140,"Census","All Households"
"35559",2011-07-01,"2011","55 - 64",24275,"Census","All Households"
"35559",2011-07-01,"2011","Total 65+",30325,"Census","All Households"
"35559",2011-07-01,"2011","Total",126870,"Census","All Households"
"35559",2016-07-01,"2016","15 - 24",3890,"Census","All Households"
"35559",2016-07-01,"2016","25 - 34",15800,"Census","All Households"
"35559",2016-07-01,"2016","35 - 44",22090,"Census","All Households"
"35559",2016-07-01,"2016","45 - 54",28655,"Census","All Households"
"35559",2016-07-01,"2016","55 - 64",27215,"Census","All Households"
"35559",2016-07-01,"2016","Total 65+",35270,"Census","All Households"
"35559",2016-07-01,"2016","Total",132920,"Census","All Households"
"35559",2021-07-01,"2021","15 - 24",3470,"Census","All Households"
"35559",2021-07-01,"2021","25 - 34",19675,"Census","All Households"
"35559",2021-07-01,"2021","35 - 44",25500,"Census","All Households"
"35559",2021-07-01,"2021","45 - 54",31045,"Census","All Households"
"35559",2021-07-01,"2021","55 - 64",36190,"Census","All Households"
"35559",2021-07-01,"2021","Total 65+",49800,"Census","All Households"
"35559",2021-07-01,"2021","Total",165675,"Census","All Households"
