"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48831",2016-07-01,"2016","15 - 24",260,"Census","All Households"
"48831",2016-07-01,"2016","25 - 34",1420,"Census","All Households"
"48831",2016-07-01,"2016","35 - 44",1345,"Census","All Households"
"48831",2016-07-01,"2016","45 - 54",1115,"Census","All Households"
"48831",2016-07-01,"2016","55 - 64",925,"Census","All Households"
"48831",2016-07-01,"2016","Total 65+",755,"Census","All Households"
"48831",2016-07-01,"2016","Total",5810,"Census","All Households"
"48831",2021-07-01,"2021","15 - 24",265,"Census","All Households"
"48831",2021-07-01,"2021","25 - 34",1245,"Census","All Households"
"48831",2021-07-01,"2021","35 - 44",1560,"Census","All Households"
"48831",2021-07-01,"2021","45 - 54",1190,"Census","All Households"
"48831",2021-07-01,"2021","55 - 64",1195,"Census","All Households"
"48831",2021-07-01,"2021","Total 65+",1165,"Census","All Households"
"48831",2021-07-01,"2021","Total",6620,"Census","All Households"
